id,values,location,sample date,measure
800660,2342,Kohsoom,25-Aug-07,Chromium
806452,5839,Somchair,25-Aug-07,Copper
806454,778,Somchair,25-Aug-07,Chromium
807608,6389,Busarakhan,25-Aug-07,Copper
807610,809,Busarakhan,25-Aug-07,Chromium
801988,10150,Chai,29-Aug-07,Copper
801989,3964,Chai,29-Aug-07,Chromium
803623,8698,Chai,29-Aug-07,Copper
803625,1281,Chai,29-Aug-07,Chromium
805162,9389,Chai,29-Aug-07,Copper
805163,1377,Chai,29-Aug-07,Chromium
816703,11075,Sakda,6-Sep-07,Copper
816704,2006,Sakda,6-Sep-07,Chromium
817837,7939,Sakda,6-Sep-07,Copper
817839,2065,Sakda,6-Sep-07,Chromium
818930,5815,Sakda,6-Sep-07,Copper
818931,1206,Sakda,6-Sep-07,Chromium
802039,7235,Chai,12-Sep-07,Copper
802040,1982,Chai,12-Sep-07,Chromium
803683,6435,Chai,12-Sep-07,Copper
803685,2284,Chai,12-Sep-07,Chromium
805213,6226,Chai,12-Sep-07,Copper
805214,1204,Chai,12-Sep-07,Chromium
788617,5870,Boonsri,20-Sep-07,Copper
788619,3870,Boonsri,20-Sep-07,Chromium
790127,2953,Boonsri,20-Sep-07,Copper
790129,2022,Boonsri,20-Sep-07,Chromium
791557,2304,Boonsri,20-Sep-07,Copper
791559,1535,Boonsri,20-Sep-07,Chromium
802089,12485,Chai,21-Sep-07,Copper
802090,3024,Chai,21-Sep-07,Chromium
803741,10195,Chai,21-Sep-07,Copper
803743,2329,Chai,21-Sep-07,Chromium
805263,9447,Chai,21-Sep-07,Copper
805264,1844,Chai,21-Sep-07,Chromium
800720,35105,Kohsoom,23-Sep-07,Copper
800722,4605,Kohsoom,23-Sep-07,Chromium
806515,9525,Somchair,29-Sep-07,Copper
806517,1631,Somchair,29-Sep-07,Chromium
807669,11325,Busarakhan,29-Sep-07,Copper
807671,3800,Busarakhan,29-Sep-07,Chromium
813416,9638,Kannika,30-Sep-07,Copper
813417,1975,Kannika,30-Sep-07,Chromium
814547,17448,Kannika,30-Sep-07,Copper
814549,2659,Kannika,30-Sep-07,Chromium
815639,9077,Kannika,30-Sep-07,Copper
815640,1724,Kannika,30-Sep-07,Chromium
802137,23500,Chai,7-Oct-07,Copper
802138,5615,Chai,7-Oct-07,Chromium
803798,25060,Chai,7-Oct-07,Copper
803800,5940,Chai,7-Oct-07,Chromium
805311,16550,Chai,7-Oct-07,Copper
805312,3169,Chai,7-Oct-07,Chromium
813473,17700,Kannika,13-Oct-07,Copper
813474,3367,Kannika,13-Oct-07,Chromium
814612,9429,Kannika,13-Oct-07,Copper
814614,1052,Kannika,13-Oct-07,Chromium
815696,17930,Kannika,13-Oct-07,Copper
815697,9443,Kannika,13-Oct-07,Chromium
816759,21710,Sakda,13-Oct-07,Copper
816760,7531,Sakda,13-Oct-07,Chromium
817901,18000,Sakda,13-Oct-07,Copper
817903,6654,Sakda,13-Oct-07,Chromium
818986,15130,Sakda,13-Oct-07,Copper
818987,5257,Sakda,13-Oct-07,Chromium
788684,10870,Boonsri,25-Oct-07,Copper
788686,5764,Boonsri,25-Oct-07,Chromium
806581,19700,Somchair,26-Oct-07,Copper
806583,9210,Somchair,26-Oct-07,Chromium
807735,19570,Busarakhan,26-Oct-07,Copper
807737,9804,Busarakhan,26-Oct-07,Chromium
800782,27830,Kohsoom,27-Oct-07,Copper
800784,18200,Kohsoom,27-Oct-07,Chromium
802185,19780,Chai,28-Oct-07,Copper
802186,9313,Chai,28-Oct-07,Chromium
803855,11560,Chai,28-Oct-07,Copper
803857,6158,Chai,28-Oct-07,Chromium
805359,11030,Chai,28-Oct-07,Copper
805360,2546,Chai,28-Oct-07,Chromium
816818,3886,Sakda,10-Nov-07,Copper
816819,1167,Sakda,10-Nov-07,Chromium
817968,9995,Sakda,10-Nov-07,Copper
817970,2469,Sakda,10-Nov-07,Chromium
819045,8940,Sakda,10-Nov-07,Copper
819046,1281,Sakda,10-Nov-07,Chromium
813531,6428,Kannika,21-Nov-07,Copper
813532,1170,Kannika,21-Nov-07,Chromium
814678,6284,Kannika,21-Nov-07,Copper
814680,1461,Kannika,21-Nov-07,Chromium
815755,4818,Kannika,21-Nov-07,Copper
815756,1254,Kannika,21-Nov-07,Chromium
788755,2574,Boonsri,22-Nov-07,Copper
788757,1918,Boonsri,22-Nov-07,Chromium
790214,4541,Boonsri,22-Nov-07,Copper
790216,2163,Boonsri,22-Nov-07,Chromium
791625,2738,Boonsri,22-Nov-07,Copper
791627,2443,Boonsri,22-Nov-07,Chromium
802235,4990,Chai,23-Nov-07,Copper
802236,2471,Chai,23-Nov-07,Chromium
803911,8720,Chai,23-Nov-07,Copper
803912,3388,Chai,23-Nov-07,Chromium
805412,6895,Chai,23-Nov-07,Copper
805414,2321,Chai,23-Nov-07,Chromium
806645,9238,Somchair,28-Nov-07,Copper
806647,3533,Somchair,28-Nov-07,Chromium
807799,8905,Busarakhan,28-Nov-07,Copper
807801,5263,Busarakhan,28-Nov-07,Chromium
802286,5030,Chai,30-Nov-07,Copper
802287,2390,Chai,30-Nov-07,Chromium
803965,3417,Chai,30-Nov-07,Copper
803967,3361,Chai,30-Nov-07,Chromium
805467,3134,Chai,30-Nov-07,Copper
805468,114,Chai,30-Nov-07,Chromium
816877,3415,Sakda,8-Dec-07,Copper
816878,4080,Sakda,8-Dec-07,Chromium
818035,5650,Sakda,8-Dec-07,Copper
818037,7836,Sakda,8-Dec-07,Chromium
819104,4924,Sakda,8-Dec-07,Copper
819105,4542,Sakda,8-Dec-07,Chromium
813588,19260,Kannika,13-Dec-07,Copper
813589,2057,Kannika,13-Dec-07,Chromium
814743,19080,Kannika,13-Dec-07,Copper
814745,3315,Kannika,13-Dec-07,Chromium
815812,20740,Kannika,13-Dec-07,Copper
815813,2776,Kannika,13-Dec-07,Chromium
788823,8520,Boonsri,20-Dec-07,Copper
788825,2328,Boonsri,20-Dec-07,Chromium
790282,11720,Boonsri,20-Dec-07,Copper
790284,2816,Boonsri,20-Dec-07,Chromium
791692,11690,Boonsri,20-Dec-07,Copper
791694,2802,Boonsri,20-Dec-07,Chromium
802337,9995,Chai,20-Dec-07,Copper
802338,2636,Chai,20-Dec-07,Chromium
804026,11380,Chai,20-Dec-07,Copper
804028,3662,Chai,20-Dec-07,Chromium
805519,6526,Chai,20-Dec-07,Copper
805520,1532,Chai,20-Dec-07,Chromium
800889,21240,Kohsoom,22-Dec-07,Copper
800891,25670,Kohsoom,22-Dec-07,Chromium
806713,11070,Somchair,22-Dec-07,Copper
806715,3098,Somchair,22-Dec-07,Chromium
807867,24660,Busarakhan,22-Dec-07,Copper
807869,4728,Busarakhan,22-Dec-07,Chromium
802386,9468,Chai,28-Dec-07,Copper
802387,2150,Chai,28-Dec-07,Chromium
804084,9940,Chai,28-Dec-07,Copper
804086,3174,Chai,28-Dec-07,Chromium
805569,6790,Chai,28-Dec-07,Copper
805570,1068,Chai,28-Dec-07,Chromium
910491,20200,Kannika,10-Jan-08,Copper
910492,3000,Kannika,10-Jan-08,Chromium
911394,18400,Kannika,10-Jan-08,Copper
911395,2200,Kannika,10-Jan-08,Chromium
912311,18200,Kannika,10-Jan-08,Copper
912312,2400,Kannika,10-Jan-08,Chromium
913215,20000,Sakda,12-Jan-08,Copper
913216,2200,Sakda,12-Jan-08,Chromium
914170,18500,Sakda,12-Jan-08,Copper
914171,2100,Sakda,12-Jan-08,Chromium
915135,22500,Sakda,12-Jan-08,Copper
915136,2800,Sakda,12-Jan-08,Chromium
902203,6500,Chai,18-Jan-08,Copper
902204,2200,Chai,18-Jan-08,Chromium
903328,7000,Chai,18-Jan-08,Copper
903329,2400,Chai,18-Jan-08,Chromium
904462,4300,Chai,18-Jan-08,Copper
904463,2160,Chai,18-Jan-08,Chromium
905576,6700,Somchair,3-Feb-08,Copper
905577,1400,Somchair,3-Feb-08,Chromium
906165,10200,Busarakhan,3-Feb-08,Copper
906166,1400,Busarakhan,3-Feb-08,Chromium
902251,2500,Chai,15-Feb-08,Copper
902252,1400,Chai,15-Feb-08,Chromium
903376,2700,Chai,15-Feb-08,Copper
903377,1400,Chai,15-Feb-08,Chromium
904510,2800,Chai,15-Feb-08,Copper
904511,1600,Chai,15-Feb-08,Chromium
913268,6800,Sakda,23-Feb-08,Copper
913269,1200,Sakda,23-Feb-08,Chromium
914223,7000,Sakda,23-Feb-08,Copper
914224,1000,Sakda,23-Feb-08,Chromium
915188,6400,Sakda,23-Feb-08,Copper
915189,1000,Sakda,23-Feb-08,Chromium
913356,3600,Sakda,11-Apr-08,Copper
913357,2100,Sakda,11-Apr-08,Chromium
914311,4200,Sakda,11-Apr-08,Copper
914312,2800,Sakda,11-Apr-08,Chromium
915276,4400,Sakda,11-Apr-08,Copper
915277,3000,Sakda,11-Apr-08,Chromium
910584,3600,Kannika,14-Apr-08,Copper
910585,2200,Kannika,14-Apr-08,Chromium
911487,3800,Kannika,14-Apr-08,Copper
911488,2600,Kannika,14-Apr-08,Chromium
912404,4100,Kannika,14-Apr-08,Copper
912405,2400,Kannika,14-Apr-08,Chromium
902387,4400,Chai,28-Apr-08,Copper
902388,1800,Chai,28-Apr-08,Chromium
903512,4800,Chai,28-Apr-08,Copper
903513,2000,Chai,28-Apr-08,Chromium
904646,4300,Chai,28-Apr-08,Copper
904647,2700,Chai,28-Apr-08,Chromium
905658,6400,Somchair,3-May-08,Copper
905659,5880,Somchair,3-May-08,Chromium
906248,5600,Busarakhan,3-May-08,Copper
906249,7000,Busarakhan,3-May-08,Chromium
902461,39000,Chai,31-May-08,Copper
902462,5100,Chai,31-May-08,Chromium
903586,42000,Chai,31-May-08,Copper
903587,4900,Chai,31-May-08,Chromium
904720,40000,Chai,31-May-08,Copper
904721,5200,Chai,31-May-08,Chromium
903655,2400,Chai,12-Jun-08,Copper
903656,1200,Chai,12-Jun-08,Chromium
914420,5200,Sakda,13-Jun-08,Copper
914421,970,Sakda,13-Jun-08,Chromium
911594,8800,Kannika,15-Jun-08,Copper
911595,4500,Kannika,15-Jun-08,Chromium
905768,8100,Somchair,26-Jun-08,Copper
905769,5800,Somchair,26-Jun-08,Chromium
906358,12000,Busarakhan,26-Jun-08,Copper
906359,1500,Busarakhan,26-Jun-08,Chromium
913589,10400,Sakda,6-Sep-08,Copper
913590,9400,Sakda,6-Sep-08,Chromium
914554,6800,Sakda,6-Sep-08,Copper
914555,10000,Sakda,6-Sep-08,Chromium
915508,10900,Sakda,6-Sep-08,Copper
915509,9600,Sakda,6-Sep-08,Chromium
910811,14000,Kannika,7-Sep-08,Copper
910812,5000,Kannika,7-Sep-08,Chromium
911728,21000,Kannika,7-Sep-08,Copper
911729,5100,Kannika,7-Sep-08,Chromium
912634,20000,Kannika,7-Sep-08,Copper
912635,4800,Kannika,7-Sep-08,Chromium
902708,5600,Chai,11-Sep-08,Copper
902709,2800,Chai,11-Sep-08,Chromium
903844,8800,Chai,11-Sep-08,Copper
903845,14000,Chai,11-Sep-08,Chromium
904966,8400,Chai,11-Sep-08,Copper
904967,10000,Chai,11-Sep-08,Chromium
905903,3500,Somchair,21-Sep-08,Copper
905904,8400,Somchair,21-Sep-08,Chromium
906493,2800,Busarakhan,21-Sep-08,Copper
906494,5200,Busarakhan,21-Sep-08,Chromium
910864,2000,Kannika,12-Oct-08,Copper
910865,2400,Kannika,12-Oct-08,Chromium
911781,1100,Kannika,12-Oct-08,Copper
911782,1500,Kannika,12-Oct-08,Chromium
912687,1400,Kannika,12-Oct-08,Copper
912688,2800,Kannika,12-Oct-08,Chromium
913642,2600,Sakda,12-Oct-08,Copper
913643,1500,Sakda,12-Oct-08,Chromium
914607,2800,Sakda,12-Oct-08,Copper
914608,2900,Sakda,12-Oct-08,Chromium
915561,2000,Sakda,12-Oct-08,Copper
915562,3000,Sakda,12-Oct-08,Chromium
902781,1800,Chai,17-Oct-08,Copper
902782,1100,Chai,17-Oct-08,Chromium
903917,1400,Chai,17-Oct-08,Copper
903918,2000,Chai,17-Oct-08,Chromium
905039,2000,Chai,17-Oct-08,Copper
905040,2100,Chai,17-Oct-08,Chromium
905956,4800,Somchair,19-Oct-08,Copper
905957,5200,Somchair,19-Oct-08,Chromium
906547,2500,Busarakhan,19-Oct-08,Copper
906548,2100,Busarakhan,19-Oct-08,Chromium
910920,3200,Kannika,7-Nov-08,Copper
910921,3100,Kannika,7-Nov-08,Chromium
911837,3500,Kannika,7-Nov-08,Copper
911838,2500,Kannika,7-Nov-08,Chromium
912743,3600,Kannika,7-Nov-08,Copper
912744,2100,Kannika,7-Nov-08,Chromium
913698,3200,Sakda,7-Nov-08,Copper
913699,3800,Sakda,7-Nov-08,Chromium
914663,1900,Sakda,7-Nov-08,Copper
914664,3500,Sakda,7-Nov-08,Chromium
915617,2400,Sakda,7-Nov-08,Copper
915618,3200,Sakda,7-Nov-08,Chromium
902854,2000,Chai,15-Nov-08,Copper
902855,1600,Chai,15-Nov-08,Chromium
903989,1900,Chai,15-Nov-08,Copper
903990,1500,Chai,15-Nov-08,Chromium
905112,1400,Chai,15-Nov-08,Copper
905113,1000,Chai,15-Nov-08,Chromium
906012,6900,Somchair,17-Nov-08,Copper
906013,6900,Somchair,17-Nov-08,Chromium
906603,3400,Busarakhan,17-Nov-08,Copper
906604,2800,Busarakhan,17-Nov-08,Chromium
906066,2100,Somchair,5-Dec-08,Copper
906067,1400,Somchair,5-Dec-08,Chromium
906657,1000,Busarakhan,5-Dec-08,Copper
906658,1600,Busarakhan,5-Dec-08,Chromium
910975,2400,Kannika,12-Dec-08,Copper
910976,1200,Kannika,12-Dec-08,Chromium
911892,2000,Kannika,12-Dec-08,Copper
911893,1200,Kannika,12-Dec-08,Chromium
912798,1800,Kannika,12-Dec-08,Copper
912799,2600,Kannika,12-Dec-08,Chromium
913753,1800,Sakda,12-Dec-08,Copper
913754,1400,Sakda,12-Dec-08,Chromium
914718,1200,Sakda,12-Dec-08,Copper
914719,1600,Sakda,12-Dec-08,Chromium
915672,1600,Sakda,12-Dec-08,Copper
915673,1500,Sakda,12-Dec-08,Chromium
906113,2600,Somchair,15-Dec-08,Copper
906114,2000,Somchair,15-Dec-08,Chromium
906708,2200,Busarakhan,15-Dec-08,Copper
906709,1800,Busarakhan,15-Dec-08,Chromium
1011188,2400,Achara,15-Jan-09,Copper
1011190,500,Achara,15-Jan-09,Chromium
1010804,10000,Decha,21-Jan-09,Copper
1010806,19000,Decha,21-Jan-09,Chromium
1011236,8400,Achara,13-Feb-09,Copper
1011238,600,Achara,13-Feb-09,Chromium
1010836,300,Decha,17-Feb-09,Copper
1010877,65000,Decha,17-Mar-09,Copper
1010879,11000,Decha,17-Mar-09,Chromium
1011284,14900,Achara,19-Mar-09,Copper
1011286,0,Achara,19-Mar-09,Chromium
1011332,5300,Achara,17-Apr-09,Copper
1011334,700,Achara,17-Apr-09,Chromium
1020442,3300,Kannika,17-Apr-09,Copper
1020444,8500,Kannika,17-Apr-09,Chromium
1021537,4500,Kannika,17-Apr-09,Copper
1021539,9400,Kannika,17-Apr-09,Chromium
1022693,4200,Kannika,17-Apr-09,Copper
1022695,9000,Kannika,17-Apr-09,Chromium
1023850,5600,Sakda,17-Apr-09,Copper
1023852,13000,Sakda,17-Apr-09,Chromium
1024971,3500,Sakda,17-Apr-09,Copper
1024973,10000,Sakda,17-Apr-09,Chromium
1026092,4000,Sakda,17-Apr-09,Copper
1026094,9700,Sakda,17-Apr-09,Chromium
1005726,4000,Chai,18-Apr-09,Copper
1005728,6500,Chai,18-Apr-09,Chromium
1007114,4000,Chai,18-Apr-09,Copper
1007116,8600,Chai,18-Apr-09,Chromium
1008476,4200,Chai,18-Apr-09,Copper
1008478,8500,Chai,18-Apr-09,Chromium
1010919,13000,Decha,23-Apr-09,Chromium
1009448,15000,Somchair,25-Apr-09,Copper
1009450,30000,Somchair,25-Apr-09,Chromium
1010224,8100,Busarakhan,25-Apr-09,Copper
1010226,11000,Busarakhan,25-Apr-09,Chromium
1020510,6200,Kannika,8-May-09,Copper
1020512,4400,Kannika,8-May-09,Chromium
1021604,6700,Kannika,8-May-09,Copper
1021606,4000,Kannika,8-May-09,Chromium
1022761,7200,Kannika,8-May-09,Copper
1022763,4500,Kannika,8-May-09,Chromium
1023918,5900,Sakda,8-May-09,Copper
1023920,3600,Sakda,8-May-09,Chromium
1025039,6000,Sakda,8-May-09,Copper
1025041,4000,Sakda,8-May-09,Chromium
1026160,6900,Sakda,8-May-09,Copper
1026162,3800,Sakda,8-May-09,Chromium
1015325,8900,Tansanee,16-May-09,Copper
1015327,500,Tansanee,16-May-09,Chromium
1010950,18000,Decha,17-May-09,Chromium
1005814,5900,Chai,21-May-09,Copper
1005816,5800,Chai,21-May-09,Chromium
1007202,5200,Chai,21-May-09,Copper
1007204,5800,Chai,21-May-09,Chromium
1008564,5000,Chai,21-May-09,Copper
1008566,5500,Chai,21-May-09,Chromium
1009515,6000,Somchair,25-May-09,Copper
1009517,5000,Somchair,25-May-09,Chromium
1010291,5800,Busarakhan,25-May-09,Copper
1010293,5200,Busarakhan,25-May-09,Chromium
1011404,2900,Achara,12-Jun-09,Copper
1011406,0,Achara,12-Jun-09,Chromium
1020577,4900,Kannika,12-Jun-09,Copper
1020579,4400,Kannika,12-Jun-09,Chromium
1021671,4800,Kannika,12-Jun-09,Copper
1021673,5000,Kannika,12-Jun-09,Chromium
1022828,4800,Kannika,12-Jun-09,Copper
1022830,4100,Kannika,12-Jun-09,Chromium
1023985,7200,Sakda,12-Jun-09,Copper
1023987,5600,Sakda,12-Jun-09,Chromium
1025106,7200,Sakda,12-Jun-09,Copper
1025108,5800,Sakda,12-Jun-09,Chromium
1026227,7800,Sakda,12-Jun-09,Copper
1026229,6000,Sakda,12-Jun-09,Chromium
1005898,8000,Chai,14-Jun-09,Copper
1005900,4000,Chai,14-Jun-09,Chromium
1007286,8200,Chai,14-Jun-09,Copper
1007288,4500,Chai,14-Jun-09,Chromium
1008648,8500,Chai,14-Jun-09,Copper
1008650,4700,Chai,14-Jun-09,Chromium
1010982,19000,Decha,20-Jun-09,Chromium
1009582,8200,Somchair,28-Jun-09,Copper
1009584,5500,Somchair,28-Jun-09,Chromium
1010358,3500,Busarakhan,28-Jun-09,Copper
1010360,2700,Busarakhan,28-Jun-09,Chromium
1015376,7900,Tansanee,3-Jul-09,Copper
1015378,1400,Tansanee,3-Jul-09,Chromium
1005981,4000,Chai,9-Jul-09,Copper
1005983,5000,Chai,9-Jul-09,Chromium
1007369,3200,Chai,9-Jul-09,Copper
1007371,4900,Chai,9-Jul-09,Chromium
1008731,3500,Chai,9-Jul-09,Copper
1008733,5100,Chai,9-Jul-09,Chromium
1011444,9900,Achara,11-Jul-09,Copper
1011446,600,Achara,11-Jul-09,Chromium
1020642,4300,Kannika,11-Jul-09,Copper
1020644,4900,Kannika,11-Jul-09,Chromium
1021736,5500,Kannika,11-Jul-09,Copper
1021738,5000,Kannika,11-Jul-09,Chromium
1022893,5800,Kannika,11-Jul-09,Copper
1022895,4700,Kannika,11-Jul-09,Chromium
1024050,6000,Sakda,11-Jul-09,Copper
1024052,4000,Sakda,11-Jul-09,Chromium
1025171,5400,Sakda,11-Jul-09,Copper
1025173,3600,Sakda,11-Jul-09,Chromium
1026292,5100,Sakda,11-Jul-09,Copper
1026294,3500,Sakda,11-Jul-09,Chromium
1011012,12000,Decha,19-Jul-09,Chromium
1009645,25000,Somchair,26-Jul-09,Copper
1009647,45000,Somchair,26-Jul-09,Chromium
1010421,21000,Busarakhan,26-Jul-09,Copper
1010423,40000,Busarakhan,26-Jul-09,Chromium
1020707,4700,Kannika,8-Aug-09,Copper
1020709,5000,Kannika,8-Aug-09,Chromium
1021801,5100,Kannika,8-Aug-09,Copper
1021803,6100,Kannika,8-Aug-09,Chromium
1022958,4800,Kannika,8-Aug-09,Copper
1022960,4900,Kannika,8-Aug-09,Chromium
1024113,3000,Sakda,8-Aug-09,Copper
1024115,3900,Sakda,8-Aug-09,Chromium
1025234,2500,Sakda,8-Aug-09,Copper
1025236,4000,Sakda,8-Aug-09,Chromium
1026355,2400,Sakda,8-Aug-09,Copper
1026357,3200,Sakda,8-Aug-09,Chromium
1011043,12000,Decha,17-Aug-09,Chromium
1006062,3200,Chai,23-Aug-09,Copper
1006064,2100,Chai,23-Aug-09,Chromium
1007450,3600,Chai,23-Aug-09,Copper
1007452,2600,Chai,23-Aug-09,Chromium
1008812,3700,Chai,23-Aug-09,Copper
1008814,2200,Chai,23-Aug-09,Chromium
1009705,5000,Somchair,28-Aug-09,Copper
1009707,3600,Somchair,28-Aug-09,Chromium
1010481,3100,Busarakhan,28-Aug-09,Copper
1010483,3000,Busarakhan,28-Aug-09,Chromium
1015437,1600,Tansanee,5-Sep-09,Copper
1015439,1200,Tansanee,5-Sep-09,Chromium
1024178,9200,Sakda,7-Sep-09,Copper
1024180,3700,Sakda,7-Sep-09,Chromium
1025299,8700,Sakda,7-Sep-09,Copper
1025301,4000,Sakda,7-Sep-09,Chromium
1026420,8000,Sakda,7-Sep-09,Copper
1026422,3900,Sakda,7-Sep-09,Chromium
1020773,7000,Kannika,9-Sep-09,Copper
1020775,5000,Kannika,9-Sep-09,Chromium
1021867,6900,Kannika,9-Sep-09,Copper
1021869,4800,Kannika,9-Sep-09,Chromium
1023024,7200,Kannika,9-Sep-09,Copper
1023026,4000,Kannika,9-Sep-09,Chromium
1011075,500,Decha,18-Sep-09,Copper
1011077,17000,Decha,18-Sep-09,Chromium
1006144,3000,Chai,22-Sep-09,Copper
1006146,4000,Chai,22-Sep-09,Chromium
1007532,2800,Chai,22-Sep-09,Copper
1007534,4100,Chai,22-Sep-09,Chromium
1008894,2700,Chai,22-Sep-09,Copper
1008896,4200,Chai,22-Sep-09,Chromium
1009770,1900,Somchair,24-Sep-09,Copper
1009772,4100,Somchair,24-Sep-09,Chromium
1015466,1500,Tansanee,4-Oct-09,Copper
1015468,1000,Tansanee,4-Oct-09,Chromium
1024271,4300,Sakda,8-Oct-09,Copper
1024273,3400,Sakda,8-Oct-09,Chromium
1025392,4800,Sakda,8-Oct-09,Copper
1025394,3900,Sakda,8-Oct-09,Chromium
1026540,5000,Sakda,8-Oct-09,Copper
1026542,4000,Sakda,8-Oct-09,Chromium
1020838,3700,Kannika,10-Oct-09,Copper
1020840,2700,Kannika,10-Oct-09,Chromium
1021967,4200,Kannika,10-Oct-09,Copper
1021969,2400,Kannika,10-Oct-09,Chromium
1023151,4000,Kannika,10-Oct-09,Copper
1023153,2600,Kannika,10-Oct-09,Chromium
1011556,2800,Achara,11-Oct-09,Copper
1011558,600,Achara,11-Oct-09,Chromium
1006248,5200,Chai,19-Oct-09,Copper
1006250,2900,Chai,19-Oct-09,Chromium
1007610,5500,Chai,19-Oct-09,Copper
1007612,2500,Chai,19-Oct-09,Chromium
1008998,4800,Chai,19-Oct-09,Copper
1009000,2610,Chai,19-Oct-09,Chromium
1009859,5100,Somchair,30-Oct-09,Copper
1009861,6100,Somchair,30-Oct-09,Chromium
1010607,2200,Busarakhan,30-Oct-09,Copper
1010609,1600,Busarakhan,30-Oct-09,Chromium
1020896,4900,Kannika,13-Nov-09,Copper
1020898,2700,Kannika,13-Nov-09,Chromium
1022025,5100,Kannika,13-Nov-09,Copper
1022027,2400,Kannika,13-Nov-09,Chromium
1023209,5400,Kannika,13-Nov-09,Copper
1023211,2600,Kannika,13-Nov-09,Chromium
1024329,5600,Sakda,13-Nov-09,Copper
1024331,2400,Sakda,13-Nov-09,Chromium
1025450,6200,Sakda,13-Nov-09,Copper
1025452,2800,Sakda,13-Nov-09,Chromium
1026598,6400,Sakda,13-Nov-09,Copper
1026600,2400,Sakda,13-Nov-09,Chromium
1009947,4300,Somchair,14-Nov-09,Copper
1009949,3100,Somchair,14-Nov-09,Chromium
1010695,4300,Busarakhan,14-Nov-09,Copper
1010697,3100,Busarakhan,14-Nov-09,Chromium
1006354,2930,Chai,16-Nov-09,Copper
1006356,3900,Chai,16-Nov-09,Chromium
1007716,3000,Chai,16-Nov-09,Copper
1007718,3200,Chai,16-Nov-09,Chromium
1009104,3500,Chai,16-Nov-09,Copper
1009106,3300,Chai,16-Nov-09,Chromium
1011597,6100,Achara,19-Nov-09,Copper
1011599,3800,Achara,19-Nov-09,Chromium
1011122,12000,Decha,20-Nov-09,Chromium
1006448,4000,Chai,5-Dec-09,Copper
1006450,3800,Chai,5-Dec-09,Chromium
1007810,3800,Chai,5-Dec-09,Copper
1007812,3200,Chai,5-Dec-09,Chromium
1009198,3500,Chai,5-Dec-09,Copper
1009200,3200,Chai,5-Dec-09,Chromium
1020954,3300,Kannika,5-Dec-09,Copper
1020956,2700,Kannika,5-Dec-09,Chromium
1022110,3700,Kannika,5-Dec-09,Copper
1022112,2400,Kannika,5-Dec-09,Chromium
1023267,4400,Kannika,5-Dec-09,Copper
1023269,2200,Kannika,5-Dec-09,Chromium
1024387,4000,Sakda,5-Dec-09,Copper
1024389,2300,Sakda,5-Dec-09,Chromium
1025508,4000,Sakda,5-Dec-09,Copper
1025510,2300,Sakda,5-Dec-09,Chromium
1026656,3500,Sakda,5-Dec-09,Copper
1026658,2400,Sakda,5-Dec-09,Chromium
1011153,13000,Decha,12-Dec-09,Chromium
1010004,5100,Somchair,19-Dec-09,Copper
1010006,2900,Somchair,19-Dec-09,Chromium
1010752,2900,Busarakhan,19-Dec-09,Copper
1010754,1900,Busarakhan,19-Dec-09,Chromium
1349114,3700,Kannika,10-Jan-10,Copper
1349116,5000,Kannika,10-Jan-10,Chromium
1349723,4000,Kannika,10-Jan-10,Copper
1349725,5400,Kannika,10-Jan-10,Chromium
1350332,4500,Kannika,10-Jan-10,Copper
1350334,5900,Kannika,10-Jan-10,Chromium
1350941,2400,Sakda,10-Jan-10,Copper
1350943,4000,Sakda,10-Jan-10,Chromium
1351550,2900,Sakda,10-Jan-10,Copper
1351552,4000,Sakda,10-Jan-10,Chromium
1352159,5000,Sakda,10-Jan-10,Copper
1352161,4200,Sakda,10-Jan-10,Chromium
1328298,2700,Achara,16-Jan-10,Copper
1328300,500,Achara,16-Jan-10,Chromium
1327900,5240,Decha,17-Jan-10,Copper
1327902,16000,Decha,17-Jan-10,Chromium
1341145,3800,Chai,17-Jan-10,Copper
1341147,3800,Chai,17-Jan-10,Chromium
1342349,4500,Chai,17-Jan-10,Copper
1342351,3000,Chai,17-Jan-10,Chromium
1343553,5000,Chai,17-Jan-10,Copper
1343555,3700,Chai,17-Jan-10,Chromium
1338609,7450,Tansanee,23-Jan-10,Copper
1338611,1000,Tansanee,23-Jan-10,Chromium
1326709,5200,Somchair,24-Jan-10,Copper
1326711,4700,Somchair,24-Jan-10,Chromium
1327305,2100,Busarakhan,24-Jan-10,Copper
1327307,2400,Busarakhan,24-Jan-10,Chromium
1354590,2000,Kohsoom,28-Jan-10,Copper
1354592,4300,Kohsoom,28-Jan-10,Chromium
1338639,9140,Tansanee,7-Feb-10,Copper
1338641,1000,Tansanee,7-Feb-10,Chromium
1349168,5000,Kannika,7-Feb-10,Copper
1349170,3900,Kannika,7-Feb-10,Chromium
1349777,5700,Kannika,7-Feb-10,Copper
1349779,2800,Kannika,7-Feb-10,Chromium
1350386,5400,Kannika,7-Feb-10,Copper
1350388,3000,Kannika,7-Feb-10,Chromium
1350995,3600,Sakda,7-Feb-10,Copper
1350997,4000,Sakda,7-Feb-10,Chromium
1351604,3500,Sakda,7-Feb-10,Copper
1351606,3500,Sakda,7-Feb-10,Chromium
1352213,3700,Sakda,7-Feb-10,Copper
1352215,4100,Sakda,7-Feb-10,Chromium
1326761,7600,Somchair,14-Feb-10,Copper
1326763,4200,Somchair,14-Feb-10,Chromium
1327357,9100,Busarakhan,14-Feb-10,Copper
