id,Magnesium value,location,sample date,measure
1614764,22.31,Boonsri,18-Aug-11,Magnesium
1615607,20.37,Boonsri,18-Aug-11,Magnesium
1617121,2.6,Decha,18-Aug-11,Magnesium
1616215,24.08,Somchair,28-Aug-11,Magnesium
1616693,21.64,Busarakhan,28-Aug-11,Magnesium
1643674,10.04,Kohsoom,31-Aug-11,Magnesium
1636142,19.21,Kannika,9-Sep-11,Magnesium
1637028,17.02,Kannika,9-Sep-11,Magnesium
1637914,19.46,Kannika,9-Sep-11,Magnesium
1638770,12.16,Sakda,9-Sep-11,Magnesium
1639632,14.59,Sakda,9-Sep-11,Magnesium
1640494,9.73,Sakda,9-Sep-11,Magnesium
1617749,5.2,Achara,14-Sep-11,Magnesium
1617151,12.2,Decha,15-Sep-11,Magnesium
1616735,14.59,Busarakhan,23-Sep-11,Magnesium
1613965,10.67,Boonsri,28-Sep-11,Magnesium
1614854,14.55,Boonsri,28-Sep-11,Magnesium
1615697,17.46,Boonsri,28-Sep-11,Magnesium
1628991,16.78,Chai,28-Sep-11,Magnesium
1630050,14.59,Chai,28-Sep-11,Magnesium
1631109,14.59,Chai,28-Sep-11,Magnesium
1643726,12.3,Kohsoom,28-Sep-11,Magnesium
1617850,4.8,Achara,13-Oct-11,Magnesium
1636216,14.35,Kannika,14-Oct-11,Magnesium
1637102,19.45,Kannika,14-Oct-11,Magnesium
1637988,12.16,Kannika,14-Oct-11,Magnesium
1638845,17.02,Sakda,15-Oct-11,Magnesium
1639707,16.78,Sakda,15-Oct-11,Magnesium
1640569,14.4,Sakda,15-Oct-11,Magnesium
1629064,14.35,Chai,17-Oct-11,Magnesium
1630123,12.16,Chai,17-Oct-11,Magnesium
1631182,14.4,Chai,17-Oct-11,Magnesium
1614042,16.49,Boonsri,26-Oct-11,Magnesium
1643777,15.1,Kohsoom,26-Oct-11,Magnesium
1616295,28.89,Somchair,3-Nov-11,Magnesium
1616772,33.7,Busarakhan,3-Nov-11,Magnesium
1617886,4.4,Achara,11-Nov-11,Magnesium
1629147,19.21,Chai,11-Nov-11,Magnesium
1630206,14.59,Chai,11-Nov-11,Magnesium
1631265,17.02,Chai,11-Nov-11,Magnesium
1636277,16.78,Kannika,11-Nov-11,Magnesium
1637163,17.02,Kannika,11-Nov-11,Magnesium
1638049,17.02,Kannika,11-Nov-11,Magnesium
1638916,16.78,Sakda,11-Nov-11,Magnesium
1639778,16.78,Sakda,11-Nov-11,Magnesium
1640640,12.16,Sakda,11-Nov-11,Magnesium
1616333,16.85,Somchair,16-Nov-11,Magnesium
1616810,21.67,Busarakhan,16-Nov-11,Magnesium
1617204,11.5,Decha,18-Nov-11,Magnesium
1643828,13.9,Kohsoom,23-Nov-11,Magnesium
1614122,23.28,Boonsri,26-Nov-11,Magnesium
1614965,21.34,Boonsri,26-Nov-11,Magnesium
1615808,25.22,Boonsri,26-Nov-11,Magnesium
1643876,14.6,Kohsoom,7-Dec-11,Magnesium
1616375,36.11,Somchair,8-Dec-11,Magnesium
1616852,38.52,Busarakhan,8-Dec-11,Magnesium
1636325,19.45,Kannika,9-Dec-11,Magnesium
1637211,21.64,Kannika,9-Dec-11,Magnesium
1638097,19.45,Kannika,9-Dec-11,Magnesium
1638968,16.85,Sakda,9-Dec-11,Magnesium
1639830,16.85,Sakda,9-Dec-11,Magnesium
1640692,16.85,Sakda,9-Dec-11,Magnesium
1617940,20.4,Achara,10-Dec-11,Magnesium
1614185,13.58,Boonsri,14-Dec-11,Magnesium
1615028,12.61,Boonsri,14-Dec-11,Magnesium
1615871,17.46,Boonsri,14-Dec-11,Magnesium
1617231,11,Decha,17-Dec-11,Magnesium
1979229,21.64,Chai,11-Jan-12,Magnesium
1980180,21.64,Chai,11-Jan-12,Magnesium
1981131,14.59,Chai,11-Jan-12,Magnesium
2217752,17.02,Kannika,14-Jan-12,Magnesium
2218155,16.78,Kannika,14-Jan-12,Magnesium
2218566,17.02,Kannika,14-Jan-12,Magnesium
2218969,19.21,Sakda,14-Jan-12,Magnesium
2219371,14.35,Sakda,14-Jan-12,Magnesium
2219781,19.21,Sakda,14-Jan-12,Magnesium
1967272,3.69,Decha,20-Jan-12,Magnesium
1967815,4.8,Achara,20-Jan-12,Magnesium
2221379,12.4,Kohsoom,25-Jan-12,Magnesium
1962893,31.04,Boonsri,26-Jan-12,Magnesium
1965517,45.72,Somchair,4-Feb-12,Magnesium
1966406,33.56,Busarakhan,4-Feb-12,Magnesium
1979317,16.78,Chai,5-Feb-12,Magnesium
1980268,16.78,Chai,5-Feb-12,Magnesium
1981219,19.21,Chai,5-Feb-12,Magnesium
2217798,14.35,Kannika,11-Feb-12,Magnesium
2218201,21.64,Kannika,11-Feb-12,Magnesium
2218612,14.59,Kannika,11-Feb-12,Magnesium
2219015,14.35,Sakda,11-Feb-12,Magnesium
2219417,17.02,Sakda,11-Feb-12,Magnesium
2219827,12.16,Sakda,11-Feb-12,Magnesium
1962963,19.4,Boonsri,15-Feb-12,Magnesium
1963862,15.52,Boonsri,15-Feb-12,Magnesium
1964696,12.61,Boonsri,15-Feb-12,Magnesium
1967314,11.84,Decha,17-Feb-12,Magnesium
1967891,6.9,Achara,17-Feb-12,Magnesium
1965577,11.92,Somchair,18-Feb-12,Magnesium
1966481,21.88,Busarakhan,18-Feb-12,Magnesium
2221430,14.2,Kohsoom,23-Feb-12,Magnesium
1965617,16.78,Somchair,24-Feb-12,Magnesium
1966523,19.21,Busarakhan,24-Feb-12,Magnesium
2219060,21.64,Sakda,11-Mar-12,Magnesium
2219462,17.02,Sakda,11-Mar-12,Magnesium
2219872,21.64,Sakda,11-Mar-12,Magnesium
1979420,19.21,Chai,15-Mar-12,Magnesium
1980371,14.35,Chai,15-Mar-12,Magnesium
1981322,19.21,Chai,15-Mar-12,Magnesium
1965655,45.72,Somchair,16-Mar-12,Magnesium
1966561,38.43,Busarakhan,16-Mar-12,Magnesium
1967359,16.67,Decha,16-Mar-12,Magnesium
1967942,3.7,Achara,17-Mar-12,Magnesium
1963050,17.46,Boonsri,24-Mar-12,Magnesium
1963949,18.48,Boonsri,24-Mar-12,Magnesium
1964783,19.4,Boonsri,24-Mar-12,Magnesium
2221482,11.76,Kohsoom,29-Mar-12,Magnesium
2217841,21.89,Kannika,30-Mar-12,Magnesium
2218244,21.64,Kannika,30-Mar-12,Magnesium
2218655,26.27,Kannika,30-Mar-12,Magnesium
1979494,18.73,Chai,15-Apr-12,Magnesium
1980445,18.73,Chai,15-Apr-12,Magnesium
1981396,18.73,Chai,15-Apr-12,Magnesium
2217864,18.73,Kannika,15-Apr-12,Magnesium
2218275,18.73,Kannika,15-Apr-12,Magnesium
2218678,18.73,Kannika,15-Apr-12,Magnesium
2219083,13.86,Sakda,15-Apr-12,Magnesium
2219493,11.67,Sakda,15-Apr-12,Magnesium
2219895,16.29,Sakda,15-Apr-12,Magnesium
1967404,15.51,Decha,19-Apr-12,Magnesium
1967977,2.5,Achara,21-Apr-12,Magnesium
1965738,16.29,Somchair,26-Apr-12,Magnesium
1966644,16.29,Busarakhan,26-Apr-12,Magnesium
2221535,12.53,Kohsoom,27-Apr-12,Magnesium
1979552,14.11,Chai,4-May-12,Magnesium
1980503,13.86,Chai,4-May-12,Magnesium
1981454,16.29,Chai,4-May-12,Magnesium
2217895,18.73,Kannika,13-May-12,Magnesium
2218306,18.73,Kannika,13-May-12,Magnesium
2218709,18.73,Kannika,13-May-12,Magnesium
2219114,13.86,Sakda,13-May-12,Magnesium
2219524,9.24,Sakda,13-May-12,Magnesium
2219926,16.29,Sakda,13-May-12,Magnesium
1967449,6.29,Decha,19-May-12,Magnesium
1968037,8.4,Achara,19-May-12,Magnesium
2221588,11.52,Kohsoom,25-May-12,Magnesium
1965809,18.73,Somchair,26-May-12,Magnesium
1966715,21.16,Busarakhan,26-May-12,Magnesium
1979628,13.86,Chai,1-Jun-12,Magnesium
1980579,16.29,Chai,1-Jun-12,Magnesium
1981530,23.35,Chai,1-Jun-12,Magnesium
2217929,13.86,Kannika,8-Jun-12,Magnesium
2218340,14.11,Kannika,8-Jun-12,Magnesium
2218743,14.11,Kannika,8-Jun-12,Magnesium
2219148,7.05,Sakda,8-Jun-12,Magnesium
2219558,14.11,Sakda,8-Jun-12,Magnesium
2219960,14.11,Sakda,8-Jun-12,Magnesium
1968090,7.5,Achara,16-Jun-12,Magnesium
1967494,11.3,Decha,17-Jun-12,Magnesium
2221641,11.52,Kohsoom,21-Jun-12,Magnesium
1979701,16.29,Chai,2-Jul-12,Magnesium
1980652,14.1,Chai,2-Jul-12,Magnesium
1981603,11.67,Chai,2-Jul-12,Magnesium
2217967,16.37,Kannika,13-Jul-12,Magnesium
2218378,14.03,Kannika,13-Jul-12,Magnesium
2218781,14.03,Kannika,13-Jul-12,Magnesium
2219178,14.03,Sakda,13-Jul-12,Magnesium
2219588,7.01,Sakda,13-Jul-12,Magnesium
2219990,16.36,Sakda,13-Jul-12,Magnesium
1963365,11.64,Boonsri,20-Jul-12,Magnesium
1964243,11.64,Boonsri,20-Jul-12,Magnesium
1965077,9.7,Boonsri,20-Jul-12,Magnesium
1965905,11.69,Somchair,20-Jul-12,Magnesium
1966812,21.03,Busarakhan,20-Jul-12,Magnesium
1967539,26.283,Decha,20-Jul-12,Magnesium
1968167,6.3,Achara,21-Jul-12,Magnesium
2221694,12.21,Kohsoom,26-Jul-12,Magnesium
1965951,21.15,Somchair,27-Jul-12,Magnesium
1966858,23.34,Busarakhan,27-Jul-12,Magnesium
1979781,16.2,Chai,9-Aug-12,Magnesium
1980732,23.2,Chai,9-Aug-12,Magnesium
1981683,18.6,Chai,9-Aug-12,Magnesium
1968202,8.3,Achara,16-Aug-12,Magnesium
1967585,5.5,Decha,17-Aug-12,Magnesium
1963448,16.49,Boonsri,23-Aug-12,Magnesium
1964326,15.52,Boonsri,23-Aug-12,Magnesium
1965160,18.43,Boonsri,23-Aug-12,Magnesium
2221747,12,Kohsoom,23-Aug-12,Magnesium
1966023,18.6,Somchair,25-Aug-12,Magnesium
1966929,23.2,Busarakhan,25-Aug-12,Magnesium
1979852,21,Chai,1-Sep-12,Magnesium
1980803,13.8,Chai,1-Sep-12,Magnesium
1981754,20.8,Chai,1-Sep-12,Magnesium
2217998,20.8,Kannika,1-Sep-12,Magnesium
2218409,21,Kannika,1-Sep-12,Magnesium
2218812,21,Kannika,1-Sep-12,Magnesium
2219208,25.6,Sakda,1-Sep-12,Magnesium
2219618,18.6,Sakda,1-Sep-12,Magnesium
2220020,18.6,Sakda,1-Sep-12,Magnesium
2219239,15.8,Sakda,16-Sep-12,Magnesium
2219649,16,Sakda,16-Sep-12,Magnesium
2220051,18.2,Sakda,16-Sep-12,Magnesium
1967630,6.12,Decha,20-Sep-12,Magnesium
1968262,6.1,Achara,21-Sep-12,Magnesium
1963528,22.31,Boonsri,23-Sep-12,Magnesium
1964406,23.28,Boonsri,23-Sep-12,Magnesium
1965240,21.34,Boonsri,23-Sep-12,Magnesium
2218029,13.86,Kannika,23-Sep-12,Magnesium
2218440,20.43,Kannika,23-Sep-12,Magnesium
2218843,13.86,Kannika,23-Sep-12,Magnesium
1979929,18.24,Chai,5-Oct-12,Magnesium
1980880,16.05,Chai,5-Oct-12,Magnesium
1981831,15.81,Chai,5-Oct-12,Magnesium
1966104,20.6,Somchair,7-Oct-12,Magnesium
1967010,20.4,Busarakhan,7-Oct-12,Magnesium
2218059,20.4,Kannika,14-Oct-12,Magnesium
2218470,18.2,Kannika,14-Oct-12,Magnesium
2218873,22.8,Kannika,14-Oct-12,Magnesium
2219270,22.8,Sakda,14-Oct-12,Magnesium
2219680,22.8,Sakda,14-Oct-12,Magnesium
2220082,20.6,Sakda,14-Oct-12,Magnesium
1967676,9.23,Decha,19-Oct-12,Magnesium
1968339,9,Achara,21-Oct-12,Magnesium
2221802,12.81,Kohsoom,25-Oct-12,Magnesium
1963613,20.37,Boonsri,29-Oct-12,Magnesium
1964491,21.34,Boonsri,29-Oct-12,Magnesium
1965324,18.43,Boonsri,29-Oct-12,Magnesium
1980003,16.05,Chai,1-Nov-12,Magnesium
1980954,13.07,Chai,1-Nov-12,Magnesium
1981905,15.8,Chai,1-Nov-12,Magnesium
1966218,16.05,Somchair,4-Nov-12,Magnesium
1967124,11.43,Busarakhan,4-Nov-12,Magnesium
2219306,25.2,Sakda,5-Nov-12,Magnesium
2219716,18.2,Sakda,5-Nov-12,Magnesium
2220118,22.8,Sakda,5-Nov-12,Magnesium
2218095,18.2,Kannika,9-Nov-12,Magnesium
2218506,20.6,Kannika,9-Nov-12,Magnesium
2218909,20.4,Kannika,9-Nov-12,Magnesium
1968374,7.8,Achara,16-Nov-12,Magnesium
1963680,20.37,Boonsri,17-Nov-12,Magnesium
1964558,20.37,Boonsri,17-Nov-12,Magnesium
1965391,19.4,Boonsri,17-Nov-12,Magnesium
1967722,12.92,Decha,18-Nov-12,Magnesium
2221852,13.22,Kohsoom,24-Nov-12,Magnesium
1980092,20.57,Chai,6-Dec-12,Magnesium
1981043,19.43,Chai,6-Dec-12,Magnesium
1981993,16,Chai,6-Dec-12,Magnesium
1966305,22.86,Somchair,8-Dec-12,Magnesium
1967211,20.57,Busarakhan,8-Dec-12,Magnesium
2218126,20.57,Kannika,9-Dec-12,Magnesium
2218537,20.57,Kannika,9-Dec-12,Magnesium
2218940,20.57,Kannika,9-Dec-12,Magnesium
2219340,20.57,Sakda,9-Dec-12,Magnesium
2219750,20.57,Sakda,9-Dec-12,Magnesium
2220152,20.57,Sakda,9-Dec-12,Magnesium
1968448,4.9,Achara,10-Dec-12,Magnesium
1963754,21.34,Boonsri,13-Dec-12,Magnesium
1967768,9.14,Decha,15-Dec-12,Magnesium
2221903,12.34,Kohsoom,15-Dec-12,Magnesium
2164078,34.2,Somchair,11-Jan-13,Magnesium
2165030,32,Busarakhan,11-Jan-13,Magnesium
2184450,18.2,Kannika,11-Jan-13,Magnesium
2184866,18.2,Kannika,11-Jan-13,Magnesium
2185283,20.4,Kannika,11-Jan-13,Magnesium
2185700,20.6,Sakda,11-Jan-13,Magnesium
2186114,15.8,Sakda,11-Jan-13,Magnesium
2186527,16,Sakda,11-Jan-13,Magnesium
2177972,25.2,Chai,12-Jan-13,Magnesium
2178945,16,Chai,12-Jan-13,Magnesium
2179917,20.4,Chai,12-Jan-13,Magnesium
2160983,26.19,Boonsri,17-Jan-13,Magnesium
2162018,25.22,Boonsri,17-Jan-13,Magnesium
2163051,24.25,Boonsri,17-Jan-13,Magnesium
2166550,5.6,Achara,17-Jan-13,Magnesium
2165961,12.51,Decha,20-Jan-13,Magnesium
2188194,11.06,Kohsoom,25-Jan-13,Magnesium
2178039,18.2,Chai,2-Feb-13,Magnesium
2179012,20.6,Chai,2-Feb-13,Magnesium
2179984,13.6,Chai,2-Feb-13,Magnesium
2175746,43.497,Tansanee,9-Feb-13,Magnesium
2184482,13.61,Kannika,10-Feb-13,Magnesium
2184898,16.05,Kannika,10-Feb-13,Magnesium
2185315,13.61,Kannika,10-Feb-13,Magnesium
2185732,18.24,Sakda,10-Feb-13,Magnesium
2186146,13.61,Sakda,10-Feb-13,Magnesium
2186559,16.05,Sakda,10-Feb-13,Magnesium
2166587,6.5,Achara,15-Feb-13,Magnesium
2164161,11.43,Somchair,16-Feb-13,Magnesium
2165113,16.6,Busarakhan,16-Feb-13,Magnesium
2166015,13.2,Decha,17-Feb-13,Magnesium
2161071,26.19,Boonsri,21-Feb-13,Magnesium
2162106,26.19,Boonsri,21-Feb-13,Magnesium
2163139,26.19,Boonsri,21-Feb-13,Magnesium
2188250,12.1,Kohsoom,22-Feb-13,Magnesium
2184516,13.61,Kannika,10-Mar-13,Magnesium
2184932,13.86,Kannika,10-Mar-13,Magnesium
2185349,20.67,Kannika,10-Mar-13,Magnesium
2185766,13.61,Sakda,10-Mar-13,Magnesium
2186180,13.86,Sakda,10-Mar-13,Magnesium
2186593,16.05,Sakda,10-Mar-13,Magnesium
2166624,6.1,Achara,14-Mar-13,Magnesium
2161146,23.28,Boonsri,15-Mar-13,Magnesium
2162181,23.28,Boonsri,15-Mar-13,Magnesium
2163214,26.19,Boonsri,15-Mar-13,Magnesium
2188304,10.17,Kohsoom,15-Mar-13,Magnesium
2166061,13.88,Decha,17-Mar-13,Magnesium
2178131,20.42,Chai,18-Mar-13,Magnesium
2179104,16.05,Chai,18-Mar-13,Magnesium
2180076,20.67,Chai,18-Mar-13,Magnesium
2164243,20.42,Somchair,24-Mar-13,Magnesium
2165195,20.7,Busarakhan,24-Mar-13,Magnesium
2178197,20.67,Chai,5-Apr-13,Magnesium
2179170,25.29,Chai,5-Apr-13,Magnesium
2180142,27.48,Chai,5-Apr-13,Magnesium
2166662,6.7,Achara,12-Apr-13,Magnesium
2161231,23.28,Boonsri,14-Apr-13,Magnesium
2162266,15.52,Boonsri,14-Apr-13,Magnesium
2163299,27.16,Boonsri,14-Apr-13,Magnesium
2175790,18.71,Tansanee,14-Apr-13,Magnesium
2184548,20.42,Kannika,14-Apr-13,Magnesium
2184965,20.67,Kannika,14-Apr-13,Magnesium
2185382,18.24,Kannika,14-Apr-13,Magnesium
2185798,11.43,Sakda,15-Apr-13,Magnesium
2186212,8.99,Sakda,15-Apr-13,Magnesium
2186625,13.86,Sakda,15-Apr-13,Magnesium
2166107,12.88,Decha,18-Apr-13,Magnesium
2188358,9.46,Kohsoom,19-Apr-13,Magnesium
2164315,13.62,Somchair,20-Apr-13,Magnesium
2165267,18.2,Busarakhan,20-Apr-13,Magnesium
2178272,16.05,Chai,4-May-13,Magnesium
2179245,20.42,Chai,4-May-13,Magnesium
2180217,20.67,Chai,4-May-13,Magnesium
2166700,6.8,Achara,16-May-13,Magnesium
2184580,16.05,Kannika,16-May-13,Magnesium
2184997,13.61,Kannika,16-May-13,Magnesium
2185414,11.43,Kannika,16-May-13,Magnesium
2161321,26.19,Boonsri,17-May-13,Magnesium
2162356,26.19,Boonsri,17-May-13,Magnesium
2163389,23.28,Boonsri,17-May-13,Magnesium
2166149,6.44,Decha,18-May-13,Magnesium
2164388,38.91,Somchair,19-May-13,Magnesium
2165337,41.1,Busarakhan,19-May-13,Magnesium
2188414,11.1,Kohsoom,23-May-13,Magnesium
2166738,6.4,Achara,14-Jun-13,Magnesium
2178364,15.56,Chai,15-Jun-13,Magnesium
2179336,17.99,Chai,15-Jun-13,Magnesium
2180312,15.56,Chai,15-Jun-13,Magnesium
2166198,6.62,Decha,17-Jun-13,Magnesium
2175835,7.05,Tansanee,17-Jun-13,Magnesium
2161412,19.4,Boonsri,20-Jun-13,Magnesium
2162447,16.49,Boonsri,20-Jun-13,Magnesium
2163480,19.4,Boonsri,20-Jun-13,Magnesium
2164464,35.99,Somchair,21-Jun-13,Magnesium
2165414,28.2,Busarakhan,21-Jun-13,Magnesium
2184615,17.99,Kannika,22-Jun-13,Magnesium
2185032,15.56,Kannika,22-Jun-13,Magnesium
2185449,17.99,Kannika,22-Jun-13,Magnesium
2185863,15.32,Sakda,23-Jun-13,Magnesium
2186277,15.32,Sakda,23-Jun-13,Magnesium
2186689,12.88,Sakda,23-Jun-13,Magnesium
2188471,10.82,Kohsoom,27-Jun-13,Magnesium
2178429,15.32,Chai,4-Jul-13,Magnesium
2179401,17.99,Chai,4-Jul-13,Magnesium
2180377,20.67,Chai,4-Jul-13,Magnesium
2175865,27.16,Tansanee,12-Jul-13,Magnesium
2184649,20.5,Kannika,14-Jul-13,Magnesium
2185066,20.5,Kannika,14-Jul-13,Magnesium
2185483,17.9,Kannika,14-Jul-13,Magnesium
2185897,10.2,Sakda,14-Jul-13,Magnesium
2186311,17.9,Sakda,14-Jul-13,Magnesium
2186723,17.02,Sakda,14-Jul-13,Magnesium
2166249,7.7,Decha,18-Jul-13,Magnesium
2166776,10,Achara,18-Jul-13,Magnesium
2161498,23.28,Boonsri,19-Jul-13,Magnesium
2162533,25.22,Boonsri,19-Jul-13,Magnesium
2163566,23.28,Boonsri,19-Jul-13,Magnesium
2164538,23.1,Somchair,19-Jul-13,Magnesium
2165486,23.1,Busarakhan,19-Jul-13,Magnesium
2188529,9.41,Kohsoom,25-Jul-13,Magnesium
2178505,12.88,Chai,1-Aug-13,Magnesium
2179477,12.64,Chai,1-Aug-13,Magnesium
2180453,15.32,Chai,1-Aug-13,Magnesium
2164610,35.7,Somchair,8-Aug-13,Magnesium
2165558,30.6,Busarakhan,8-Aug-13,Magnesium
2184684,25.6,Kannika,12-Aug-13,Magnesium
2185101,25.6,Kannika,12-Aug-13,Magnesium
2185518,25.4,Kannika,12-Aug-13,Magnesium
2185932,20.42,Sakda,13-Aug-13,Magnesium
2186346,17.99,Sakda,13-Aug-13,Magnesium
2186758,23.1,Sakda,13-Aug-13,Magnesium
2161582,23.28,Boonsri,16-Aug-13,Magnesium
2162617,23.28,Boonsri,16-Aug-13,Magnesium
2163650,22.31,Boonsri,16-Aug-13,Magnesium
2166814,8.3,Achara,16-Aug-13,Magnesium
2166311,7.7,Decha,18-Aug-13,Magnesium
2188583,13.42,Kohsoom,22-Aug-13,Magnesium
2178594,16.53,Chai,6-Sep-13,Magnesium
2179566,16.29,Chai,6-Sep-13,Magnesium
2180542,16.29,Chai,6-Sep-13,Magnesium
2175910,24.08,Tansanee,8-Sep-13,Magnesium
2184722,16.54,Kannika,8-Sep-13,Magnesium
2185139,16.22,Kannika,8-Sep-13,Magnesium
2185556,16.53,Kannika,8-Sep-13,Magnesium
2185970,14.11,Sakda,8-Sep-13,Magnesium
2186384,16.29,Sakda,8-Sep-13,Magnesium
2186796,13.86,Sakda,8-Sep-13,Magnesium
2164692,30.4,Somchair,12-Sep-13,Magnesium
2165640,25.8,Busarakhan,12-Sep-13,Magnesium
2166370,17.25,Decha,19-Sep-13,Magnesium
2166851,5.3,Achara,21-Sep-13,Magnesium
2161682,18.43,Boonsri,26-Sep-13,Magnesium
2162715,16.49,Boonsri,26-Sep-13,Magnesium
2163748,18.43,Boonsri,26-Sep-13,Magnesium
2188638,15.17,Kohsoom,26-Sep-13,Magnesium
2178674,16.2,Chai,4-Oct-13,Magnesium
2179646,17,Chai,4-Oct-13,Magnesium
2180622,16.5,Chai,4-Oct-13,Magnesium
2184760,14.11,Kannika,11-Oct-13,Magnesium
2185177,14.11,Kannika,11-Oct-13,Magnesium
2185594,14.11,Kannika,11-Oct-13,Magnesium
2186008,16.29,Sakda,12-Oct-13,Magnesium
2186421,11.67,Sakda,12-Oct-13,Magnesium
2186834,14.11,Sakda,12-Oct-13,Magnesium
2161761,20.37,Boonsri,18-Oct-13,Magnesium
2162794,19.4,Boonsri,18-Oct-13,Magnesium
2163827,20.37,Boonsri,18-Oct-13,Magnesium
2166889,6.5,Achara,18-Oct-13,Magnesium
2166417,16.68,Decha,19-Oct-13,Magnesium
2188692,15.44,Kohsoom,24-Oct-13,Magnesium
2164788,16.29,Somchair,25-Oct-13,Magnesium
2165736,18.7,Busarakhan,25-Oct-13,Magnesium
2164843,27.96,Somchair,4-Nov-13,Magnesium
2165791,28.2,Busarakhan,4-Nov-13,Magnesium
2184797,21.16,Kannika,8-Nov-13,Magnesium
2185214,20.92,Kannika,8-Nov-13,Magnesium
2185631,14.1,Kannika,8-Nov-13,Magnesium
2186045,13.86,Sakda,8-Nov-13,Magnesium
2186458,16.53,Sakda,8-Nov-13,Magnesium
2186871,25.78,Sakda,8-Nov-13,Magnesium
2161844,16.49,Boonsri,14-Nov-13,Magnesium
2162877,14.45,Boonsri,14-Nov-13,Magnesium
2163910,14.55,Boonsri,14-Nov-13,Magnesium
2166925,9.8,Achara,15-Nov-13,Magnesium
2175969,18,Tansanee,18-Nov-13,Magnesium
2166462,19.63,Decha,21-Nov-13,Magnesium
2188742,13.42,Kohsoom,21-Nov-13,Magnesium
2178849,16.54,Chai,5-Dec-13,Magnesium
2179821,16.29,Chai,5-Dec-13,Magnesium
2180775,16.29,Chai,5-Dec-13,Magnesium
2184833,16.29,Kannika,7-Dec-13,Magnesium
2185250,11.67,Kannika,7-Dec-13,Magnesium
2185667,21.16,Kannika,7-Dec-13,Magnesium
2186081,51.55,Sakda,7-Dec-13,Magnesium
2186494,49.12,Sakda,7-Dec-13,Magnesium
2186907,53.74,Sakda,7-Dec-13,Magnesium
2164937,32.58,Somchair,9-Dec-13,Magnesium
2165886,30.4,Busarakhan,9-Dec-13,Magnesium
2188792,14.9,Kohsoom,12-Dec-13,Magnesium
2166509,8.32,Decha,13-Dec-13,Magnesium
2166961,8.6,Achara,13-Dec-13,Magnesium
2161930,13.58,Boonsri,14-Dec-13,Magnesium
2162963,14.55,Boonsri,14-Dec-13,Magnesium
2163996,14.55,Boonsri,14-Dec-13,Magnesium
2575938,19.9,Tansanee,6-Jan-14,Magnesium
2622823,18.14,Kannika,11-Jan-14,Magnesium
2623324,19.65,Kannika,11-Jan-14,Magnesium
2623826,22.17,Kannika,11-Jan-14,Magnesium
2567160,8.5,Achara,16-Jan-14,Magnesium
2624330,19.15,Sakda,17-Jan-14,Magnesium
2624827,17.13,Sakda,17-Jan-14,Magnesium
2625324,19.15,Sakda,17-Jan-14,Magnesium
2561117,11.64,Boonsri,23-Jan-14,Magnesium
2562429,14.55,Boonsri,23-Jan-14,Magnesium
2563524,10.67,Boonsri,23-Jan-14,Magnesium
2577822,21.16,Chai,23-Jan-14,Magnesium
2578818,20.92,Chai,23-Jan-14,Magnesium
2579812,21.16,Chai,23-Jan-14,Magnesium
2627322,15.54,Kohsoom,23-Jan-14,Magnesium
2564614,39.64,Somchair,24-Jan-14,Magnesium
2565602,35.02,Busarakhan,24-Jan-14,Magnesium
2567196,9.4,Achara,15-Feb-14,Magnesium
2566629,7.8,Decha,16-Feb-14,Magnesium
2561202,13.58,Boonsri,24-Feb-14,Magnesium
2562514,13.58,Boonsri,24-Feb-14,Magnesium
2563609,17.46,Boonsri,24-Feb-14,Magnesium
2627368,10.92,Kohsoom,28-Feb-14,Magnesium
2577917,18.7,Chai,8-Mar-14,Magnesium
2578913,11.7,Chai,8-Mar-14,Magnesium
2579907,18.7,Chai,8-Mar-14,Magnesium
2564697,25.78,Somchair,12-Mar-14,Magnesium
2565686,25.78,Busarakhan,12-Mar-14,Magnesium
2622867,9.72,Kannika,13-Mar-14,Magnesium
2623368,10.21,Kannika,13-Mar-14,Magnesium
2623870,8.75,Kannika,13-Mar-14,Magnesium
2624367,9.24,Sakda,13-Mar-14,Magnesium
2624864,9.72,Sakda,13-Mar-14,Magnesium
2625361,8.75,Sakda,13-Mar-14,Magnesium
2561271,10.67,Boonsri,15-Mar-14,Magnesium
2567227,5.6,Achara,19-Mar-14,Magnesium
2577980,16.3,Chai,19-Mar-14,Magnesium
2578976,18.7,Chai,19-Mar-14,Magnesium
2579970,21.2,Chai,19-Mar-14,Magnesium
2561321,15.52,Boonsri,20-Mar-14,Magnesium
2562588,14.55,Boonsri,20-Mar-14,Magnesium
2563683,11.64,Boonsri,20-Mar-14,Magnesium
2564758,25.78,Somchair,21-Mar-14,Magnesium
2565748,18.73,Busarakhan,21-Mar-14,Magnesium
2627414,18.27,Kohsoom,26-Mar-14,Magnesium
2575976,63.23,Tansanee,28-Mar-14,Magnesium
2622903,13.13,Kannika,3-Apr-14,Magnesium
2623404,14.59,Kannika,3-Apr-14,Magnesium
2623906,13.62,Kannika,3-Apr-14,Magnesium
2624403,12.64,Sakda,3-Apr-14,Magnesium
2624900,14.1,Sakda,3-Apr-14,Magnesium
2625397,13.13,Sakda,3-Apr-14,Magnesium
2564810,18.73,Somchair,6-Apr-14,Magnesium
2565798,14.11,Busarakhan,6-Apr-14,Magnesium
2578049,16.3,Chai,9-Apr-14,Magnesium
2579045,14.1,Chai,9-Apr-14,Magnesium
2580039,18.7,Chai,9-Apr-14,Magnesium
