id,Ammonium value,location,sample date,measure
701445,1.72,Somchair,22-Sep-06,Ammonium
702393,1.22,Busarakhan,22-Sep-06,Ammonium
696239,1.43,Kohsoom,23-Sep-06,Ammonium
697510,0.562,Chai,29-Sep-06,Ammonium
698961,0.411,Chai,29-Sep-06,Ammonium
700381,0.551,Chai,29-Sep-06,Ammonium
701496,0.897,Somchair,6-Oct-06,Ammonium
702444,4,Busarakhan,6-Oct-06,Ammonium
697557,0.885,Chai,8-Oct-06,Ammonium
699016,0.903,Chai,8-Oct-06,Ammonium
700428,0.835,Chai,8-Oct-06,Ammonium
684084,0.271,Boonsri,12-Oct-06,Ammonium
707435,0.547,Kannika,12-Oct-06,Ammonium
708444,0.6,Kannika,12-Oct-06,Ammonium
709426,0.815,Kannika,12-Oct-06,Ammonium
710371,1.49,Sakda,12-Oct-06,Ammonium
711354,0.945,Sakda,12-Oct-06,Ammonium
712326,1.82,Sakda,12-Oct-06,Ammonium
697606,0.792,Chai,15-Oct-06,Ammonium
699072,0.457,Chai,15-Oct-06,Ammonium
700477,0.467,Chai,15-Oct-06,Ammonium
684133,0.186,Boonsri,26-Oct-06,Ammonium
685783,0.225,Boonsri,26-Oct-06,Ammonium
687358,0.155,Boonsri,26-Oct-06,Ammonium
696292,1.48,Kohsoom,28-Oct-06,Ammonium
684192,0.295,Boonsri,9-Nov-06,Ammonium
685849,0.163,Boonsri,9-Nov-06,Ammonium
687416,0.071,Boonsri,9-Nov-06,Ammonium
707487,0.223,Kannika,9-Nov-06,Ammonium
708503,0.328,Kannika,9-Nov-06,Ammonium
709478,0.309,Kannika,9-Nov-06,Ammonium
710423,0.224,Sakda,9-Nov-06,Ammonium
711413,0.212,Sakda,9-Nov-06,Ammonium
712378,0.199,Sakda,9-Nov-06,Ammonium
697635,0.418,Chai,15-Nov-06,Ammonium
699109,0.443,Chai,15-Nov-06,Ammonium
700506,0.306,Chai,15-Nov-06,Ammonium
701548,0.143,Somchair,22-Nov-06,Ammonium
702496,0.348,Busarakhan,22-Nov-06,Ammonium
684247,0.4,Boonsri,23-Nov-06,Ammonium
685912,0.38,Boonsri,23-Nov-06,Ammonium
687471,0.342,Boonsri,23-Nov-06,Ammonium
696345,2.21,Kohsoom,25-Nov-06,Ammonium
697683,0.388,Chai,25-Nov-06,Ammonium
699164,0.6,Chai,25-Nov-06,Ammonium
700554,1.03,Chai,25-Nov-06,Ammonium
684302,0.349,Boonsri,7-Dec-06,Ammonium
685975,0.318,Boonsri,7-Dec-06,Ammonium
687526,0.31,Boonsri,7-Dec-06,Ammonium
707539,1.17,Kannika,7-Dec-06,Ammonium
708560,0.391,Kannika,7-Dec-06,Ammonium
709529,0.58,Kannika,7-Dec-06,Ammonium
710474,0.637,Sakda,7-Dec-06,Ammonium
711471,0.567,Sakda,7-Dec-06,Ammonium
712429,0.457,Sakda,7-Dec-06,Ammonium
697728,0.202,Chai,10-Dec-06,Ammonium
699217,0.307,Chai,10-Dec-06,Ammonium
700599,0.207,Chai,10-Dec-06,Ammonium
701599,0.453,Somchair,13-Dec-06,Ammonium
702547,1.12,Busarakhan,13-Dec-06,Ammonium
697777,0.598,Chai,20-Dec-06,Ammonium
699275,0.618,Chai,20-Dec-06,Ammonium
700649,0.715,Chai,20-Dec-06,Ammonium
684337,0.31,Boonsri,21-Dec-06,Ammonium
686018,0.186,Boonsri,21-Dec-06,Ammonium
687561,0.256,Boonsri,21-Dec-06,Ammonium
696400,1.29,Kohsoom,23-Dec-06,Ammonium
787622,0.23,Boonsri,11-Jan-07,Ammonium
789238,0.19,Boonsri,11-Jan-07,Ammonium
790696,0.26,Boonsri,11-Jan-07,Ammonium
812933,0.204,Kannika,11-Jan-07,Ammonium
813997,0.195,Kannika,11-Jan-07,Ammonium
815155,0.428,Kannika,11-Jan-07,Ammonium
816220,0.268,Sakda,11-Jan-07,Ammonium
817286,0.22,Sakda,11-Jan-07,Ammonium
818447,0.372,Sakda,11-Jan-07,Ammonium
801298,0.124,Chai,18-Jan-07,Ammonium
802788,0.145,Chai,18-Jan-07,Ammonium
804490,0.139,Chai,18-Jan-07,Ammonium
805971,0.365,Somchair,24-Jan-07,Ammonium
807126,0.37,Busarakhan,24-Jan-07,Ammonium
787680,0.31,Boonsri,25-Jan-07,Ammonium
789305,0.404,Boonsri,25-Jan-07,Ammonium
790754,0.233,Boonsri,25-Jan-07,Ammonium
800210,1.09,Kohsoom,27-Jan-07,Ammonium
801351,0.429,Chai,27-Jan-07,Ammonium
802851,0.341,Chai,27-Jan-07,Ammonium
804544,0.212,Chai,27-Jan-07,Ammonium
787740,0.28,Boonsri,8-Feb-07,Ammonium
812990,0.116,Kannika,8-Feb-07,Ammonium
814062,0.209,Kannika,8-Feb-07,Ammonium
815212,0.08,Kannika,8-Feb-07,Ammonium
816277,0.0266,Sakda,15-Feb-07,Ammonium
817350,0.249,Sakda,15-Feb-07,Ammonium
818505,0.136,Sakda,15-Feb-07,Ammonium
801398,0.586,Chai,16-Feb-07,Ammonium
802904,0.279,Chai,16-Feb-07,Ammonium
804590,0.242,Chai,16-Feb-07,Ammonium
787802,0.217,Boonsri,22-Feb-07,Ammonium
789373,0.318,Boonsri,22-Feb-07,Ammonium
790814,0.265,Boonsri,22-Feb-07,Ammonium
806030,1.3,Somchair,22-Feb-07,Ammonium
807186,0.714,Busarakhan,22-Feb-07,Ammonium
800267,1.43,Kohsoom,24-Feb-07,Ammonium
801455,0.351,Chai,28-Feb-07,Ammonium
802969,0.38,Chai,28-Feb-07,Ammonium
804647,0.297,Chai,28-Feb-07,Ammonium
787869,0.442,Boonsri,9-Mar-07,Ammonium
789439,0.512,Boonsri,9-Mar-07,Ammonium
790880,0.497,Boonsri,9-Mar-07,Ammonium
813051,0.166,Kannika,15-Mar-07,Ammonium
814131,0.14,Kannika,15-Mar-07,Ammonium
815273,0.222,Kannika,15-Mar-07,Ammonium
816337,0.056,Sakda,15-Mar-07,Ammonium
817418,0.116,Sakda,15-Mar-07,Ammonium
818565,0.022,Sakda,15-Mar-07,Ammonium
787935,0.59,Boonsri,22-Mar-07,Ammonium
789506,0.722,Boonsri,22-Mar-07,Ammonium
790945,0.753,Boonsri,22-Mar-07,Ammonium
801483,0.296,Chai,23-Mar-07,Ammonium
803006,0.247,Chai,23-Mar-07,Ammonium
804675,0.273,Chai,23-Mar-07,Ammonium
800328,0.6,Kohsoom,24-Mar-07,Ammonium
806100,0.46,Somchair,28-Mar-07,Ammonium
807255,0.515,Busarakhan,28-Mar-07,Ammonium
801538,0.304,Chai,31-Mar-07,Ammonium
803069,0.291,Chai,31-Mar-07,Ammonium
788003,0.248,Boonsri,6-Apr-07,Ammonium
789574,0.279,Boonsri,6-Apr-07,Ammonium
791012,0.17,Boonsri,6-Apr-07,Ammonium
801588,0.149,Chai,12-Apr-07,Ammonium
803128,0.132,Chai,12-Apr-07,Ammonium
804758,0.142,Chai,12-Apr-07,Ammonium
813110,0.058,Kannika,12-Apr-07,Ammonium
814198,0.147,Kannika,12-Apr-07,Ammonium
815332,0.103,Kannika,12-Apr-07,Ammonium
816396,0.06,Sakda,12-Apr-07,Ammonium
817485,0.06,Sakda,12-Apr-07,Ammonium
818624,0.136,Sakda,12-Apr-07,Ammonium
788069,3.986,Boonsri,19-Apr-07,Ammonium
806170,1.75,Somchair,20-Apr-07,Ammonium
807325,0.118,Busarakhan,20-Apr-07,Ammonium
800408,0.9,Kohsoom,21-Apr-07,Ammonium
801646,0.1556,Chai,25-Apr-07,Ammonium
803194,0.163,Chai,25-Apr-07,Ammonium
804816,0.142,Chai,25-Apr-07,Ammonium
788136,0.341,Boonsri,10-May-07,Ammonium
789640,0.435,Boonsri,10-May-07,Ammonium
791077,0.388,Boonsri,10-May-07,Ammonium
813171,0.096,Kannika,10-May-07,Ammonium
814265,0.053,Kannika,10-May-07,Ammonium
815393,0.062,Kannika,10-May-07,Ammonium
816457,0.055,Sakda,10-May-07,Ammonium
817554,0.089,Sakda,10-May-07,Ammonium
818685,0.08,Sakda,10-May-07,Ammonium
801696,0.477,Chai,18-May-07,Ammonium
803253,0.498,Chai,18-May-07,Ammonium
804866,0.377,Chai,18-May-07,Ammonium
788202,0.194,Boonsri,24-May-07,Ammonium
789707,0.17,Boonsri,24-May-07,Ammonium
791143,0.132,Boonsri,24-May-07,Ammonium
800453,1.27,Kohsoom,26-May-07,Ammonium
806240,0.854,Somchair,26-May-07,Ammonium
807395,0.434,Busarakhan,26-May-07,Ammonium
801732,0.459,Chai,31-May-07,Ammonium
803298,0.666,Chai,31-May-07,Ammonium
804894,0.571,Chai,31-May-07,Ammonium
788269,0.233,Boonsri,7-Jun-07,Ammonium
789775,0.303,Boonsri,7-Jun-07,Ammonium
791210,0.202,Boonsri,7-Jun-07,Ammonium
816518,0.639,Sakda,7-Jun-07,Ammonium
817624,0.843,Sakda,7-Jun-07,Ammonium
818746,0.329,Sakda,7-Jun-07,Ammonium
813232,0.12,Kannika,9-Jun-07,Ammonium
814333,0.368,Kannika,9-Jun-07,Ammonium
815456,0.431,Kannika,9-Jun-07,Ammonium
788335,0.202,Boonsri,21-Jun-07,Ammonium
789842,0.178,Boonsri,21-Jun-07,Ammonium
791276,0.218,Boonsri,21-Jun-07,Ammonium
801763,0.106,Chai,21-Jun-07,Ammonium
803351,0.194,Chai,21-Jun-07,Ammonium
804938,0.18,Chai,21-Jun-07,Ammonium
800515,0.969,Kohsoom,23-Jun-07,Ammonium
806304,0.667,Somchair,23-Jun-07,Ammonium
807460,0.71,Busarakhan,23-Jun-07,Ammonium
801818,0.405,Chai,28-Jun-07,Ammonium
803414,0.528,Chai,28-Jun-07,Ammonium
804993,0.653,Chai,28-Jun-07,Ammonium
788402,0.209,Boonsri,5-Jul-07,Ammonium
789910,0.372,Boonsri,5-Jul-07,Ammonium
791343,0.196,Boonsri,5-Jul-07,Ammonium
801845,0.948,Chai,7-Jul-07,Ammonium
803450,0.987,Chai,7-Jul-07,Ammonium
805019,0.955,Chai,7-Jul-07,Ammonium
813290,0.282,Kannika,7-Jul-07,Ammonium
814400,0.247,Kannika,7-Jul-07,Ammonium
815513,0.229,Kannika,7-Jul-07,Ammonium
816576,0.255,Sakda,7-Jul-07,Ammonium
817689,0.293,Sakda,7-Jul-07,Ammonium
818803,0.201,Sakda,7-Jul-07,Ammonium
788469,0.466,Boonsri,19-Jul-07,Ammonium
789978,0.202,Boonsri,19-Jul-07,Ammonium
791410,0.372,Boonsri,19-Jul-07,Ammonium
801896,0.478,Chai,19-Jul-07,Ammonium
803510,0.545,Chai,19-Jul-07,Ammonium
805070,0.44,Chai,19-Jul-07,Ammonium
800577,0.88,Kohsoom,21-Jul-07,Ammonium
806368,0.715,Somchair,22-Jul-07,Ammonium
807524,0.684,Busarakhan,22-Jul-07,Ammonium
801941,0.322,Chai,4-Aug-07,Ammonium
803564,0.438,Chai,4-Aug-07,Ammonium
805115,0.456,Chai,4-Aug-07,Ammonium
813346,0.02,Kannika,11-Aug-07,Ammonium
814465,0.044,Kannika,11-Aug-07,Ammonium
815569,0.02,Kannika,11-Aug-07,Ammonium
816632,0.043,Sakda,11-Aug-07,Ammonium
817754,0.107,Sakda,11-Aug-07,Ammonium
818859,0.043,Sakda,11-Aug-07,Ammonium
788531,0.326,Boonsri,23-Aug-07,Ammonium
790041,0.17,Boonsri,23-Aug-07,Ammonium
791472,0.326,Boonsri,23-Aug-07,Ammonium
800640,1.29,Kohsoom,25-Aug-07,Ammonium
806433,0.396,Somchair,25-Aug-07,Ammonium
807589,0.638,Busarakhan,25-Aug-07,Ammonium
816687,0.065,Sakda,6-Sep-07,Ammonium
817818,0.057,Sakda,6-Sep-07,Ammonium
818914,0.09,Sakda,6-Sep-07,Ammonium
802023,0.264,Chai,12-Sep-07,Ammonium
803664,0.372,Chai,12-Sep-07,Ammonium
805197,0.46,Chai,12-Sep-07,Ammonium
788599,0.349,Boonsri,20-Sep-07,Ammonium
790110,0.388,Boonsri,20-Sep-07,Ammonium
791540,0.194,Boonsri,20-Sep-07,Ammonium
802079,0.311,Chai,21-Sep-07,Ammonium
803728,0.209,Chai,21-Sep-07,Ammonium
805253,0.212,Chai,21-Sep-07,Ammonium
800702,0.945,Kohsoom,23-Sep-07,Ammonium
806496,0.194,Somchair,29-Sep-07,Ammonium
807650,0.261,Busarakhan,29-Sep-07,Ammonium
813400,0.09,Kannika,30-Sep-07,Ammonium
814528,0.243,Kannika,30-Sep-07,Ammonium
815623,0.166,Kannika,30-Sep-07,Ammonium
802123,0.865,Chai,7-Oct-07,Ammonium
803781,0.83,Chai,7-Oct-07,Ammonium
805297,0.453,Chai,7-Oct-07,Ammonium
813459,0.493,Kannika,13-Oct-07,Ammonium
814595,0.434,Kannika,13-Oct-07,Ammonium
815682,0.591,Kannika,13-Oct-07,Ammonium
816745,0.282,Sakda,13-Oct-07,Ammonium
817884,0.403,Sakda,13-Oct-07,Ammonium
818972,0.738,Sakda,13-Oct-07,Ammonium
788666,0.831,Boonsri,25-Oct-07,Ammonium
806564,0.591,Somchair,26-Oct-07,Ammonium
807718,1.06,Busarakhan,26-Oct-07,Ammonium
800764,1.68,Kohsoom,27-Oct-07,Ammonium
802174,1.46,Chai,28-Oct-07,Ammonium
803841,1.49,Chai,28-Oct-07,Ammonium
805348,1.38,Chai,28-Oct-07,Ammonium
816802,0.244,Sakda,10-Nov-07,Ammonium
817949,0.479,Sakda,10-Nov-07,Ammonium
819029,0.456,Sakda,10-Nov-07,Ammonium
788710,0.06,Boonsri,15-Nov-07,Ammonium
813515,0.416,Kannika,21-Nov-07,Ammonium
814659,0.365,Kannika,21-Nov-07,Ammonium
815739,0.39,Kannika,21-Nov-07,Ammonium
788737,0.326,Boonsri,22-Nov-07,Ammonium
790196,0.341,Boonsri,22-Nov-07,Ammonium
791607,0.139,Boonsri,22-Nov-07,Ammonium
802219,0.683,Chai,23-Nov-07,Ammonium
803895,0.565,Chai,23-Nov-07,Ammonium
805393,0.326,Chai,23-Nov-07,Ammonium
800826,2.43,Kohsoom,24-Nov-07,Ammonium
806628,0.613,Somchair,28-Nov-07,Ammonium
807782,1.2,Busarakhan,28-Nov-07,Ammonium
802275,0.711,Chai,30-Nov-07,Ammonium
803951,0.676,Chai,30-Nov-07,Ammonium
805456,0.593,Chai,30-Nov-07,Ammonium
816861,0.166,Sakda,8-Dec-07,Ammonium
818016,0.135,Sakda,8-Dec-07,Ammonium
819088,0.245,Sakda,8-Dec-07,Ammonium
813572,0.185,Kannika,13-Dec-07,Ammonium
814724,0.112,Kannika,13-Dec-07,Ammonium
815796,0.097,Kannika,13-Dec-07,Ammonium
788805,0.544,Boonsri,20-Dec-07,Ammonium
790264,0.442,Boonsri,20-Dec-07,Ammonium
791674,0.225,Boonsri,20-Dec-07,Ammonium
802322,0.508,Chai,20-Dec-07,Ammonium
804007,0.678,Chai,20-Dec-07,Ammonium
805504,0.455,Chai,20-Dec-07,Ammonium
800871,1.05,Kohsoom,22-Dec-07,Ammonium
806694,1.84,Somchair,22-Dec-07,Ammonium
807848,1.32,Busarakhan,22-Dec-07,Ammonium
802376,0.515,Chai,28-Dec-07,Ammonium
804071,0.439,Chai,28-Dec-07,Ammonium
805559,0.405,Chai,28-Dec-07,Ammonium
889095,0.512,Boonsri,10-Jan-08,Ammonium
890746,0.543,Boonsri,10-Jan-08,Ammonium
892181,0.652,Boonsri,10-Jan-08,Ammonium
910473,0.434,Kannika,10-Jan-08,Ammonium
911376,0.375,Kannika,10-Jan-08,Ammonium
912293,0.447,Kannika,10-Jan-08,Ammonium
913199,0.47,Sakda,12-Jan-08,Ammonium
914154,0.777,Sakda,12-Jan-08,Ammonium
915119,1.03,Sakda,12-Jan-08,Ammonium
902185,0.441,Chai,18-Jan-08,Ammonium
903310,0.365,Chai,18-Jan-08,Ammonium
904444,0.325,Chai,18-Jan-08,Ammonium
889134,0.606,Boonsri,24-Jan-08,Ammonium
901078,2.74,Kohsoom,26-Jan-08,Ammonium
905560,1.22,Somchair,3-Feb-08,Ammonium
906149,0.96,Busarakhan,3-Feb-08,Ammonium
889202,0.233,Boonsri,6-Feb-08,Ammonium
902234,0.494,Chai,15-Feb-08,Ammonium
903359,0.46,Chai,15-Feb-08,Ammonium
904493,0.601,Chai,15-Feb-08,Ammonium
889241,1.476,Boonsri,21-Feb-08,Ammonium
890785,0.365,Boonsri,21-Feb-08,Ammonium
892220,0.225,Boonsri,21-Feb-08,Ammonium
901124,1.68,Kohsoom,23-Feb-08,Ammonium
913249,0.02,Sakda,23-Feb-08,Ammonium
914204,0.02,Sakda,23-Feb-08,Ammonium
915169,0.02,Sakda,23-Feb-08,Ammonium
902281,0.043,Chai,24-Feb-08,Ammonium
903406,0.034,Chai,24-Feb-08,Ammonium
904540,0.02,Chai,24-Feb-08,Ammonium
910526,0.399,Kannika,2-Mar-08,Ammonium
911429,0.309,Kannika,2-Mar-08,Ammonium
912346,0.109,Kannika,2-Mar-08,Ammonium
913299,0.339,Sakda,14-Mar-08,Ammonium
914254,0.31,Sakda,14-Mar-08,Ammonium
915219,0.319,Sakda,14-Mar-08,Ammonium
902308,0.409,Chai,17-Mar-08,Ammonium
903433,0.479,Chai,17-Mar-08,Ammonium
904567,0.389,Chai,17-Mar-08,Ammonium
889314,0.543,Boonsri,21-Mar-08,Ammonium
890858,0.543,Boonsri,21-Mar-08,Ammonium
892293,0.435,Boonsri,21-Mar-08,Ammonium
901197,1.04,Kohsoom,23-Mar-08,Ammonium
902343,0.489,Chai,29-Mar-08,Ammonium
903468,0.509,Chai,29-Mar-08,Ammonium
904602,0.489,Chai,29-Mar-08,Ammonium
905604,1.17,Somchair,30-Mar-08,Ammonium
906194,0.929,Busarakhan,30-Mar-08,Ammonium
913337,0.46,Sakda,11-Apr-08,Ammonium
914292,0.14,Sakda,11-Apr-08,Ammonium
915257,0.51,Sakda,11-Apr-08,Ammonium
910565,0.31,Kannika,14-Apr-08,Ammonium
911468,0.19,Kannika,14-Apr-08,Ammonium
912385,0.27,Kannika,14-Apr-08,Ammonium
902368,0.24,Chai,28-Apr-08,Ammonium
903493,0.55,Chai,28-Apr-08,Ammonium
904627,0.47,Chai,28-Apr-08,Ammonium
905639,0.49,Somchair,3-May-08,Ammonium
906229,0.65,Busarakhan,3-May-08,Ammonium
910618,0.119,Kannika,9-May-08,Ammonium
911521,0.149,Kannika,9-May-08,Ammonium
912438,0.02,Kannika,9-May-08,Ammonium
913390,0.119,Sakda,9-May-08,Ammonium
914345,0.189,Sakda,9-May-08,Ammonium
915310,0.149,Sakda,9-May-08,Ammonium
889386,0.202,Boonsri,16-May-08,Ammonium
890930,0.052,Boonsri,16-May-08,Ammonium
892365,0.139,Boonsri,16-May-08,Ammonium
902419,0.347,Chai,18-May-08,Ammonium
903544,0.349,Chai,18-May-08,Ammonium
904678,0.398,Chai,18-May-08,Ammonium
901270,1.88,Kohsoom,26-May-08,Ammonium
905692,0.397,Somchair,30-May-08,Ammonium
906282,0.304,Busarakhan,30-May-08,Ammonium
902443,0.405,Chai,31-May-08,Ammonium
903568,0.334,Chai,31-May-08,Ammonium
904702,0.152,Chai,31-May-08,Ammonium
902490,0.703,Chai,2-Jun-08,Ammonium
903615,0.44,Chai,2-Jun-08,Ammonium
904749,0.534,Chai,2-Jun-08,Ammonium
902511,0.454,Chai,12-Jun-08,Ammonium
903636,0.447,Chai,12-Jun-08,Ammonium
904770,0.337,Chai,12-Jun-08,Ammonium
913447,0.366,Sakda,13-Jun-08,Ammonium
914402,0.533,Sakda,13-Jun-08,Ammonium
915367,0.432,Sakda,13-Jun-08,Ammonium
910675,0.297,Kannika,15-Jun-08,Ammonium
911578,0.438,Kannika,15-Jun-08,Ammonium
912495,0.47,Kannika,15-Jun-08,Ammonium
889433,0.155,Boonsri,20-Jun-08,Ammonium
890978,0.139,Boonsri,20-Jun-08,Ammonium
892412,0.069,Boonsri,20-Jun-08,Ammonium
902552,0.507,Chai,21-Jun-08,Ammonium
903689,0.442,Chai,21-Jun-08,Ammonium
904811,0.417,Chai,21-Jun-08,Ammonium
905749,0.388,Somchair,26-Jun-08,Ammonium
906339,0.193,Busarakhan,26-Jun-08,Ammonium
901343,2.39,Kohsoom,29-Jun-08,Ammonium
902574,0.174,Chai,7-Jul-08,Ammonium
903710,0.06,Chai,7-Jul-08,Ammonium
904832,0.09,Chai,7-Jul-08,Ammonium
889507,0.02,Boonsri,11-Jul-08,Ammonium
891052,0.02,Boonsri,11-Jul-08,Ammonium
892486,0.02,Boonsri,11-Jul-08,Ammonium
913492,0.174,Sakda,11-Jul-08,Ammonium
914457,0.123,Sakda,11-Jul-08,Ammonium
915411,0.121,Sakda,11-Jul-08,Ammonium
905804,0.634,Somchair,12-Jul-08,Ammonium
906395,0.138,Busarakhan,12-Jul-08,Ammonium
910714,0.12,Kannika,12-Jul-08,Ammonium
911631,0.172,Kannika,12-Jul-08,Ammonium
912537,0.104,Kannika,12-Jul-08,Ammonium
902611,0.313,Chai,14-Jul-08,Ammonium
903747,0.384,Chai,14-Jul-08,Ammonium
904869,0.302,Chai,14-Jul-08,Ammonium
889577,0.17,Boonsri,25-Jul-08,Ammonium
891122,0.411,Boonsri,25-Jul-08,Ammonium
892556,0.209,Boonsri,25-Jul-08,Ammonium
901413,6.418,Kohsoom,27-Jul-08,Ammonium
889649,0.396,Boonsri,3-Aug-08,Ammonium
891194,0.097,Boonsri,3-Aug-08,Ammonium
892628,0.039,Boonsri,3-Aug-08,Ammonium
910754,0.364,Kannika,8-Aug-08,Ammonium
911671,0.349,Kannika,8-Aug-08,Ammonium
912577,0.131,Kannika,8-Aug-08,Ammonium
913532,0.25,Sakda,8-Aug-08,Ammonium
914497,0.251,Sakda,8-Aug-08,Ammonium
915451,0.219,Sakda,8-Aug-08,Ammonium
889688,0.295,Boonsri,10-Aug-08,Ammonium
891233,0.163,Boonsri,10-Aug-08,Ammonium
892667,0.209,Boonsri,10-Aug-08,Ammonium
905845,0.671,Somchair,11-Aug-08,Ammonium
906435,0.96,Busarakhan,11-Aug-08,Ammonium
889727,0.24,Boonsri,22-Aug-08,Ammonium
891272,0.124,Boonsri,22-Aug-08,Ammonium
892706,0.248,Boonsri,22-Aug-08,Ammonium
902632,0.224,Chai,23-Aug-08,Ammonium
903768,0.125,Chai,23-Aug-08,Ammonium
904890,0.134,Chai,23-Aug-08,Ammonium
889796,0.163,Boonsri,28-Aug-08,Ammonium
891341,0.271,Boonsri,28-Aug-08,Ammonium
892775,0.194,Boonsri,28-Aug-08,Ammonium
901487,4.969,Kohsoom,31-Aug-08,Ammonium
902670,0.72,Chai,31-Aug-08,Ammonium
903806,0.463,Chai,31-Aug-08,Ammonium
904928,1.02,Chai,31-Aug-08,Ammonium
889840,0.02,Boonsri,5-Sep-08,Ammonium
891385,0.031,Boonsri,5-Sep-08,Ammonium
892819,0.069,Boonsri,5-Sep-08,Ammonium
913572,0.086,Sakda,6-Sep-08,Ammonium
914537,0.082,Sakda,6-Sep-08,Ammonium
915491,0.088,Sakda,6-Sep-08,Ammonium
910794,0.05,Kannika,7-Sep-08,Ammonium
911711,0.032,Kannika,7-Sep-08,Ammonium
912617,0.079,Kannika,7-Sep-08,Ammonium
902691,0.238,Chai,11-Sep-08,Ammonium
903827,0.097,Chai,11-Sep-08,Ammonium
904949,0.0278,Chai,11-Sep-08,Ammonium
889881,0.108,Boonsri,13-Sep-08,Ammonium
891426,0.025,Boonsri,13-Sep-08,Ammonium
889919,0.058,Boonsri,18-Sep-08,Ammonium
905886,0.274,Somchair,21-Sep-08,Ammonium
906476,0.175,Busarakhan,21-Sep-08,Ammonium
902741,0.152,Chai,25-Sep-08,Ammonium
903877,0.057,Chai,25-Sep-08,Ammonium
904999,0.066,Chai,25-Sep-08,Ammonium
889961,0.178,Boonsri,26-Sep-08,Ammonium
901545,4.969,Kohsoom,28-Sep-08,Ammonium
890029,0.077,Boonsri,3-Oct-08,Ammonium
891464,0.041,Boonsri,3-Oct-08,Ammonium
892860,0.132,Boonsri,3-Oct-08,Ammonium
890068,0.066,Boonsri,10-Oct-08,Ammonium
891503,0.155,Boonsri,10-Oct-08,Ammonium
892899,0.074,Boonsri,10-Oct-08,Ammonium
910847,0.5976,Kannika,12-Oct-08,Ammonium
911764,0.3545,Kannika,12-Oct-08,Ammonium
912670,0.4212,Kannika,12-Oct-08,Ammonium
913625,0.6238,Sakda,12-Oct-08,Ammonium
914590,0.386,Sakda,12-Oct-08,Ammonium
915544,0.5635,Sakda,12-Oct-08,Ammonium
890107,0.217,Boonsri,17-Oct-08,Ammonium
891542,0.139,Boonsri,17-Oct-08,Ammonium
892938,0.341,Boonsri,17-Oct-08,Ammonium
902764,0.2205,Chai,17-Oct-08,Ammonium
903900,0.2031,Chai,17-Oct-08,Ammonium
905022,0.5046,Chai,17-Oct-08,Ammonium
905940,0.616,Somchair,19-Oct-08,Ammonium
906531,0.901,Busarakhan,19-Oct-08,Ammonium
890151,0.076,Boonsri,24-Oct-08,Ammonium
891586,0.17,Boonsri,24-Oct-08,Ammonium
892982,0.186,Boonsri,24-Oct-08,Ammonium
901616,4.145,Kohsoom,26-Oct-08,Ammonium
902815,0.411,Chai,30-Oct-08,Ammonium
903951,0.3894,Chai,30-Oct-08,Ammonium
905073,0.3712,Chai,30-Oct-08,Ammonium
890220,0.132,Boonsri,1-Nov-08,Ammonium
891655,0.209,Boonsri,1-Nov-08,Ammonium
893051,0.163,Boonsri,1-Nov-08,Ammonium
910901,0.13,Kannika,7-Nov-08,Ammonium
911818,0.135,Kannika,7-Nov-08,Ammonium
912724,0.152,Kannika,7-Nov-08,Ammonium
913679,0.253,Sakda,7-Nov-08,Ammonium
914644,0.384,Sakda,7-Nov-08,Ammonium
915598,0.307,Sakda,7-Nov-08,Ammonium
902835,0.259,Chai,15-Nov-08,Ammonium
903971,0.287,Chai,15-Nov-08,Ammonium
905093,0.343,Chai,15-Nov-08,Ammonium
905993,0.268,Somchair,17-Nov-08,Ammonium
906584,0.322,Busarakhan,17-Nov-08,Ammonium
902887,0.0423,Chai,21-Nov-08,Ammonium
904022,0.332,Chai,21-Nov-08,Ammonium
905145,0.148,Chai,21-Nov-08,Ammonium
901690,3.453,Kohsoom,27-Nov-08,Ammonium
890259,0.194,Boonsri,28-Nov-08,Ammonium
891694,0.326,Boonsri,28-Nov-08,Ammonium
893090,0.264,Boonsri,28-Nov-08,Ammonium
906048,0.099,Somchair,5-Dec-08,Ammonium
906639,0.224,Busarakhan,5-Dec-08,Ammonium
890333,0.264,Boonsri,12-Dec-08,Ammonium
891768,0.38,Boonsri,12-Dec-08,Ammonium
893164,0.31,Boonsri,12-Dec-08,Ammonium
902904,0.1736,Chai,12-Dec-08,Ammonium
904039,0.225,Chai,12-Dec-08,Ammonium
905162,0.2029,Chai,12-Dec-08,Ammonium
910956,0.1126,Kannika,12-Dec-08,Ammonium
911873,0.1156,Kannika,12-Dec-08,Ammonium
912779,0.1226,Kannika,12-Dec-08,Ammonium
913734,0.2245,Sakda,12-Dec-08,Ammonium
914699,0.328,Sakda,12-Dec-08,Ammonium
915653,0.2839,Sakda,12-Dec-08,Ammonium
906094,0.1118,Somchair,15-Dec-08,Ammonium
906688,0.2053,Busarakhan,15-Dec-08,Ammonium
901764,3.74,Kohsoom,19-Dec-08,Ammonium
1020261,0.434,Kannika,9-Jan-09,Ammonium
1021356,0.2199,Kannika,9-Jan-09,Ammonium
1022512,0.37,Kannika,9-Jan-09,Ammonium
1023669,0.117,Sakda,9-Jan-09,Ammonium
1024790,0.1298,Sakda,9-Jan-09,Ammonium
1025911,0.098,Sakda,9-Jan-09,Ammonium
990653,0.31,Boonsri,11-Jan-09,Ammonium
992089,0.396,Boonsri,11-Jan-09,Ammonium
