id,Water temperature value,location,sample date,measure
800317,8.3,Kohsoom,24-Mar-07,Water temperature
806089,6,Somchair,28-Mar-07,Water temperature
807244,5,Busarakhan,28-Mar-07,Water temperature
801531,6,Chai,31-Mar-07,Water temperature
803062,6,Chai,31-Mar-07,Water temperature
787992,8,Boonsri,6-Apr-07,Water temperature
789563,7,Boonsri,6-Apr-07,Water temperature
791001,8,Boonsri,6-Apr-07,Water temperature
801577,11,Chai,12-Apr-07,Water temperature
803117,11,Chai,12-Apr-07,Water temperature
804747,11,Chai,12-Apr-07,Water temperature
813099,11,Kannika,12-Apr-07,Water temperature
814187,11,Kannika,12-Apr-07,Water temperature
815321,11,Kannika,12-Apr-07,Water temperature
816385,11,Sakda,12-Apr-07,Water temperature
817474,11,Sakda,12-Apr-07,Water temperature
818613,11,Sakda,12-Apr-07,Water temperature
788058,9,Boonsri,19-Apr-07,Water temperature
806159,19,Somchair,20-Apr-07,Water temperature
807314,18,Busarakhan,20-Apr-07,Water temperature
800397,11.9,Kohsoom,21-Apr-07,Water temperature
801638,14,Chai,25-Apr-07,Water temperature
803186,14,Chai,25-Apr-07,Water temperature
804808,14,Chai,25-Apr-07,Water temperature
788126,16,Boonsri,10-May-07,Water temperature
789630,16,Boonsri,10-May-07,Water temperature
791067,16,Boonsri,10-May-07,Water temperature
813160,15,Kannika,10-May-07,Water temperature
814254,15,Kannika,10-May-07,Water temperature
815382,15,Kannika,10-May-07,Water temperature
816446,15.5,Sakda,10-May-07,Water temperature
817543,15.5,Sakda,10-May-07,Water temperature
818674,15.5,Sakda,10-May-07,Water temperature
801685,18,Chai,18-May-07,Water temperature
803242,18,Chai,18-May-07,Water temperature
804855,18,Chai,18-May-07,Water temperature
788191,17.5,Boonsri,24-May-07,Water temperature
789696,17.5,Boonsri,24-May-07,Water temperature
791132,18.5,Boonsri,24-May-07,Water temperature
800442,22,Kohsoom,26-May-07,Water temperature
806229,28,Somchair,26-May-07,Water temperature
807384,26,Busarakhan,26-May-07,Water temperature
801724,21,Chai,31-May-07,Water temperature
803290,21,Chai,31-May-07,Water temperature
804886,21,Chai,31-May-07,Water temperature
788258,21,Boonsri,7-Jun-07,Water temperature
789764,21,Boonsri,7-Jun-07,Water temperature
791199,21,Boonsri,7-Jun-07,Water temperature
816507,19,Sakda,7-Jun-07,Water temperature
817613,19,Sakda,7-Jun-07,Water temperature
818735,19,Sakda,7-Jun-07,Water temperature
813221,20,Kannika,9-Jun-07,Water temperature
814322,20,Kannika,9-Jun-07,Water temperature
815445,20,Kannika,9-Jun-07,Water temperature
788324,21,Boonsri,21-Jun-07,Water temperature
789831,21,Boonsri,21-Jun-07,Water temperature
791265,21,Boonsri,21-Jun-07,Water temperature
801752,22,Chai,21-Jun-07,Water temperature
803340,22,Chai,21-Jun-07,Water temperature
804927,22,Chai,21-Jun-07,Water temperature
800504,21.7,Kohsoom,23-Jun-07,Water temperature
806293,21,Somchair,23-Jun-07,Water temperature
807448,19,Busarakhan,23-Jun-07,Water temperature
801810,23,Chai,28-Jun-07,Water temperature
803406,22.5,Chai,28-Jun-07,Water temperature
804985,23,Chai,28-Jun-07,Water temperature
788391,26,Boonsri,5-Jul-07,Water temperature
789899,26,Boonsri,5-Jul-07,Water temperature
791332,26,Boonsri,5-Jul-07,Water temperature
801834,23,Chai,7-Jul-07,Water temperature
803439,23,Chai,7-Jul-07,Water temperature
805008,23,Chai,7-Jul-07,Water temperature
813279,23.5,Kannika,7-Jul-07,Water temperature
814389,23.5,Kannika,7-Jul-07,Water temperature
815502,23.5,Kannika,7-Jul-07,Water temperature
816565,24,Sakda,7-Jul-07,Water temperature
817678,24,Sakda,7-Jul-07,Water temperature
818792,24,Sakda,7-Jul-07,Water temperature
788458,22,Boonsri,19-Jul-07,Water temperature
789967,22,Boonsri,19-Jul-07,Water temperature
791399,22,Boonsri,19-Jul-07,Water temperature
801888,28,Chai,19-Jul-07,Water temperature
803502,28,Chai,19-Jul-07,Water temperature
805062,28,Chai,19-Jul-07,Water temperature
800566,26.9,Kohsoom,21-Jul-07,Water temperature
806357,26,Somchair,22-Jul-07,Water temperature
807513,26,Busarakhan,22-Jul-07,Water temperature
801930,27,Chai,4-Aug-07,Water temperature
803553,27,Chai,4-Aug-07,Water temperature
805104,27,Chai,4-Aug-07,Water temperature
813335,24.5,Kannika,11-Aug-07,Water temperature
814454,24.5,Kannika,11-Aug-07,Water temperature
815558,24.5,Kannika,11-Aug-07,Water temperature
816621,24.5,Sakda,11-Aug-07,Water temperature
817743,24.5,Sakda,11-Aug-07,Water temperature
818848,24.5,Sakda,11-Aug-07,Water temperature
788520,21,Boonsri,23-Aug-07,Water temperature
790030,20,Boonsri,23-Aug-07,Water temperature
791461,20,Boonsri,23-Aug-07,Water temperature
800629,26.7,Kohsoom,25-Aug-07,Water temperature
806422,22,Somchair,25-Aug-07,Water temperature
807578,22,Busarakhan,25-Aug-07,Water temperature
816676,22.5,Sakda,6-Sep-07,Water temperature
817807,22.5,Sakda,6-Sep-07,Water temperature
818903,22.5,Sakda,6-Sep-07,Water temperature
802011,22,Chai,12-Sep-07,Water temperature
803652,22,Chai,12-Sep-07,Water temperature
805185,22,Chai,12-Sep-07,Water temperature
788588,20,Boonsri,20-Sep-07,Water temperature
790099,21,Boonsri,20-Sep-07,Water temperature
791529,20,Boonsri,20-Sep-07,Water temperature
802071,15,Chai,21-Sep-07,Water temperature
803720,15,Chai,21-Sep-07,Water temperature
805245,15,Chai,21-Sep-07,Water temperature
800691,10.5,Kohsoom,23-Sep-07,Water temperature
806485,24,Somchair,29-Sep-07,Water temperature
807639,23,Busarakhan,29-Sep-07,Water temperature
813389,22.5,Kannika,30-Sep-07,Water temperature
814517,22.5,Kannika,30-Sep-07,Water temperature
815612,22.5,Kannika,30-Sep-07,Water temperature
813448,15,Kannika,13-Oct-07,Water temperature
814584,15,Kannika,13-Oct-07,Water temperature
815671,15,Kannika,13-Oct-07,Water temperature
816735,15.5,Sakda,13-Oct-07,Water temperature
817874,15.5,Sakda,13-Oct-07,Water temperature
818962,15.5,Sakda,13-Oct-07,Water temperature
788656,10,Boonsri,25-Oct-07,Water temperature
806553,13,Somchair,26-Oct-07,Water temperature
807707,13,Busarakhan,26-Oct-07,Water temperature
800753,10,Kohsoom,27-Oct-07,Water temperature
802166,14,Chai,28-Oct-07,Water temperature
803833,14,Chai,28-Oct-07,Water temperature
805340,14,Chai,28-Oct-07,Water temperature
816790,9.5,Sakda,10-Nov-07,Water temperature
817937,9.5,Sakda,10-Nov-07,Water temperature
819017,9.5,Sakda,10-Nov-07,Water temperature
788699,11,Boonsri,15-Nov-07,Water temperature
813504,9.5,Kannika,21-Nov-07,Water temperature
814648,9.5,Kannika,21-Nov-07,Water temperature
815728,9.5,Kannika,21-Nov-07,Water temperature
788726,7,Boonsri,22-Nov-07,Water temperature
790185,8,Boonsri,22-Nov-07,Water temperature
791596,7,Boonsri,22-Nov-07,Water temperature
802208,6,Chai,23-Nov-07,Water temperature
803884,6,Chai,23-Nov-07,Water temperature
805382,6,Chai,23-Nov-07,Water temperature
800815,5.6,Kohsoom,24-Nov-07,Water temperature
806617,8,Somchair,28-Nov-07,Water temperature
807771,9,Busarakhan,28-Nov-07,Water temperature
802267,9,Chai,30-Nov-07,Water temperature
803943,9,Chai,30-Nov-07,Water temperature
805448,9,Chai,30-Nov-07,Water temperature
816850,5,Sakda,8-Dec-07,Water temperature
818005,5,Sakda,8-Dec-07,Water temperature
819077,5,Sakda,8-Dec-07,Water temperature
813561,0,Kannika,13-Dec-07,Water temperature
814713,0,Kannika,13-Dec-07,Water temperature
815785,0,Kannika,13-Dec-07,Water temperature
788794,3.5,Boonsri,20-Dec-07,Water temperature
790253,3.5,Boonsri,20-Dec-07,Water temperature
791663,3.5,Boonsri,20-Dec-07,Water temperature
802311,7,Chai,20-Dec-07,Water temperature
803996,7,Chai,20-Dec-07,Water temperature
805492,7,Chai,20-Dec-07,Water temperature
800860,3.1,Kohsoom,22-Dec-07,Water temperature
806682,5,Somchair,22-Dec-07,Water temperature
807836,6,Busarakhan,22-Dec-07,Water temperature
802368,7,Chai,28-Dec-07,Water temperature
804063,7,Chai,28-Dec-07,Water temperature
805551,7,Chai,28-Dec-07,Water temperature
889084,2,Boonsri,10-Jan-08,Water temperature
890735,2,Boonsri,10-Jan-08,Water temperature
892170,2,Boonsri,10-Jan-08,Water temperature
910462,3,Kannika,10-Jan-08,Water temperature
911365,3,Kannika,10-Jan-08,Water temperature
912282,3,Kannika,10-Jan-08,Water temperature
913188,2,Sakda,12-Jan-08,Water temperature
914143,2,Sakda,12-Jan-08,Water temperature
915108,2,Sakda,12-Jan-08,Water temperature
902174,2,Chai,18-Jan-08,Water temperature
903299,1,Chai,18-Jan-08,Water temperature
889123,0.5,Boonsri,24-Jan-08,Water temperature
901067,0.5,Kohsoom,26-Jan-08,Water temperature
905549,0,Somchair,3-Feb-08,Water temperature
906138,0,Busarakhan,3-Feb-08,Water temperature
889191,0.5,Boonsri,6-Feb-08,Water temperature
902223,1,Chai,15-Feb-08,Water temperature
903348,1,Chai,15-Feb-08,Water temperature
904482,1,Chai,15-Feb-08,Water temperature
889230,3.2,Boonsri,21-Feb-08,Water temperature
890774,3.1,Boonsri,21-Feb-08,Water temperature
892209,3.4,Boonsri,21-Feb-08,Water temperature
901113,5.5,Kohsoom,23-Feb-08,Water temperature
913238,3,Sakda,23-Feb-08,Water temperature
914193,3,Sakda,23-Feb-08,Water temperature
915158,3,Sakda,23-Feb-08,Water temperature
902274,3,Chai,24-Feb-08,Water temperature
903399,3,Chai,24-Feb-08,Water temperature
904533,3,Chai,24-Feb-08,Water temperature
910514,3.5,Kannika,2-Mar-08,Water temperature
911417,3.5,Kannika,2-Mar-08,Water temperature
912334,3.5,Kannika,2-Mar-08,Water temperature
913288,5,Sakda,14-Mar-08,Water temperature
914243,5,Sakda,14-Mar-08,Water temperature
915208,5,Sakda,14-Mar-08,Water temperature
902297,3,Chai,17-Mar-08,Water temperature
903422,3,Chai,17-Mar-08,Water temperature
904556,3,Chai,17-Mar-08,Water temperature
889303,7,Boonsri,21-Mar-08,Water temperature
890847,6,Boonsri,21-Mar-08,Water temperature
892282,7,Boonsri,21-Mar-08,Water temperature
901186,13,Kohsoom,23-Mar-08,Water temperature
902335,9,Chai,29-Mar-08,Water temperature
903460,9,Chai,29-Mar-08,Water temperature
904594,9,Chai,29-Mar-08,Water temperature
913326,11,Sakda,11-Apr-08,Water temperature
914281,11,Sakda,11-Apr-08,Water temperature
915246,11,Sakda,11-Apr-08,Water temperature
910554,12,Kannika,14-Apr-08,Water temperature
911457,12,Kannika,14-Apr-08,Water temperature
912374,12,Kannika,14-Apr-08,Water temperature
902357,8,Chai,28-Apr-08,Water temperature
903482,8,Chai,28-Apr-08,Water temperature
904616,8,Chai,28-Apr-08,Water temperature
905627,14,Somchair,3-May-08,Water temperature
906217,15,Busarakhan,3-May-08,Water temperature
910607,14.5,Kannika,9-May-08,Water temperature
911510,14.5,Kannika,9-May-08,Water temperature
912427,14.5,Kannika,9-May-08,Water temperature
913379,14,Sakda,9-May-08,Water temperature
914334,14,Sakda,9-May-08,Water temperature
915299,14,Sakda,9-May-08,Water temperature
889375,16.1,Boonsri,16-May-08,Water temperature
890919,16,Boonsri,16-May-08,Water temperature
892354,15.8,Boonsri,16-May-08,Water temperature
902410,18,Chai,18-May-08,Water temperature
903535,18,Chai,18-May-08,Water temperature
904669,18,Chai,18-May-08,Water temperature
901259,16.5,Kohsoom,26-May-08,Water temperature
905680,20,Somchair,30-May-08,Water temperature
906270,22,Busarakhan,30-May-08,Water temperature
902432,18,Chai,31-May-08,Water temperature
903557,18,Chai,31-May-08,Water temperature
904691,18,Chai,31-May-08,Water temperature
902482,21,Chai,2-Jun-08,Water temperature
903607,20,Chai,2-Jun-08,Water temperature
904741,21,Chai,2-Jun-08,Water temperature
902500,19,Chai,12-Jun-08,Water temperature
903625,18,Chai,12-Jun-08,Water temperature
904759,19,Chai,12-Jun-08,Water temperature
913436,19.5,Sakda,13-Jun-08,Water temperature
914391,19.5,Sakda,13-Jun-08,Water temperature
915356,19.5,Sakda,13-Jun-08,Water temperature
910664,19,Kannika,15-Jun-08,Water temperature
911567,19,Kannika,15-Jun-08,Water temperature
912484,19,Kannika,15-Jun-08,Water temperature
889422,21.4,Boonsri,20-Jun-08,Water temperature
890967,21.2,Boonsri,20-Jun-08,Water temperature
892401,22.1,Boonsri,20-Jun-08,Water temperature
902544,25,Chai,21-Jun-08,Water temperature
903681,25,Chai,21-Jun-08,Water temperature
904803,25,Chai,21-Jun-08,Water temperature
905738,23,Somchair,26-Jun-08,Water temperature
906328,23,Busarakhan,26-Jun-08,Water temperature
901332,27.5,Kohsoom,29-Jun-08,Water temperature
902563,28,Chai,7-Jul-08,Water temperature
903699,28,Chai,7-Jul-08,Water temperature
904821,28,Chai,7-Jul-08,Water temperature
889496,24.7,Boonsri,11-Jul-08,Water temperature
891041,24.4,Boonsri,11-Jul-08,Water temperature
892475,24.4,Boonsri,11-Jul-08,Water temperature
913481,24,Sakda,11-Jul-08,Water temperature
914446,24,Sakda,11-Jul-08,Water temperature
915400,24,Sakda,11-Jul-08,Water temperature
905793,25,Somchair,12-Jul-08,Water temperature
906383,25,Busarakhan,12-Jul-08,Water temperature
910703,25,Kannika,12-Jul-08,Water temperature
911620,25,Kannika,12-Jul-08,Water temperature
912526,25,Kannika,12-Jul-08,Water temperature
902603,25,Chai,14-Jul-08,Water temperature
903739,25,Chai,14-Jul-08,Water temperature
904861,25,Chai,14-Jul-08,Water temperature
889566,25,Boonsri,25-Jul-08,Water temperature
891111,25,Boonsri,25-Jul-08,Water temperature
892545,25.1,Boonsri,25-Jul-08,Water temperature
901402,24,Kohsoom,27-Jul-08,Water temperature
889638,27.5,Boonsri,3-Aug-08,Water temperature
891183,27.3,Boonsri,3-Aug-08,Water temperature
892617,27.5,Boonsri,3-Aug-08,Water temperature
910743,26,Kannika,8-Aug-08,Water temperature
911660,26,Kannika,8-Aug-08,Water temperature
912566,26,Kannika,8-Aug-08,Water temperature
913521,26,Sakda,8-Aug-08,Water temperature
914486,26,Sakda,8-Aug-08,Water temperature
915440,26,Sakda,8-Aug-08,Water temperature
889677,24.5,Boonsri,10-Aug-08,Water temperature
891222,24,Boonsri,10-Aug-08,Water temperature
892656,24.5,Boonsri,10-Aug-08,Water temperature
905833,26,Somchair,11-Aug-08,Water temperature
906424,26,Busarakhan,11-Aug-08,Water temperature
889716,24,Boonsri,22-Aug-08,Water temperature
891261,22,Boonsri,22-Aug-08,Water temperature
892695,23.5,Boonsri,22-Aug-08,Water temperature
902621,27,Chai,23-Aug-08,Water temperature
903757,27,Chai,23-Aug-08,Water temperature
904879,27,Chai,23-Aug-08,Water temperature
889785,23,Boonsri,28-Aug-08,Water temperature
891330,22.5,Boonsri,28-Aug-08,Water temperature
892764,23,Boonsri,28-Aug-08,Water temperature
901476,19.5,Kohsoom,31-Aug-08,Water temperature
902662,20,Chai,31-Aug-08,Water temperature
903798,20,Chai,31-Aug-08,Water temperature
904920,20,Chai,31-Aug-08,Water temperature
889829,20.5,Boonsri,5-Sep-08,Water temperature
891374,21,Boonsri,5-Sep-08,Water temperature
892808,21,Boonsri,5-Sep-08,Water temperature
913561,21,Sakda,6-Sep-08,Water temperature
914526,21,Sakda,6-Sep-08,Water temperature
915480,21,Sakda,6-Sep-08,Water temperature
910783,21,Kannika,7-Sep-08,Water temperature
911700,21,Kannika,7-Sep-08,Water temperature
912606,21,Kannika,7-Sep-08,Water temperature
902680,22,Chai,11-Sep-08,Water temperature
903816,22,Chai,11-Sep-08,Water temperature
904938,22,Chai,11-Sep-08,Water temperature
889870,21,Boonsri,13-Sep-08,Water temperature
891415,20.5,Boonsri,13-Sep-08,Water temperature
889908,20,Boonsri,18-Sep-08,Water temperature
905875,21,Somchair,21-Sep-08,Water temperature
906465,22,Busarakhan,21-Sep-08,Water temperature
902733,18,Chai,25-Sep-08,Water temperature
903869,17,Chai,25-Sep-08,Water temperature
904991,18,Chai,25-Sep-08,Water temperature
889950,20.5,Boonsri,26-Sep-08,Water temperature
901534,19.5,Kohsoom,28-Sep-08,Water temperature
890018,20,Boonsri,3-Oct-08,Water temperature
891453,20.5,Boonsri,3-Oct-08,Water temperature
892849,20,Boonsri,3-Oct-08,Water temperature
890057,19,Boonsri,10-Oct-08,Water temperature
891492,19.5,Boonsri,10-Oct-08,Water temperature
892888,19,Boonsri,10-Oct-08,Water temperature
910836,17.5,Kannika,12-Oct-08,Water temperature
911753,17.5,Kannika,12-Oct-08,Water temperature
912659,17.5,Kannika,12-Oct-08,Water temperature
913614,17.5,Sakda,12-Oct-08,Water temperature
914579,17.5,Sakda,12-Oct-08,Water temperature
915533,17.5,Sakda,12-Oct-08,Water temperature
890096,14.5,Boonsri,17-Oct-08,Water temperature
891531,14,Boonsri,17-Oct-08,Water temperature
892927,14,Boonsri,17-Oct-08,Water temperature
902753,16,Chai,17-Oct-08,Water temperature
903889,16,Chai,17-Oct-08,Water temperature
905011,16,Chai,17-Oct-08,Water temperature
905928,11,Somchair,19-Oct-08,Water temperature
906519,11,Busarakhan,19-Oct-08,Water temperature
890140,18,Boonsri,24-Oct-08,Water temperature
891575,17.5,Boonsri,24-Oct-08,Water temperature
892971,18,Boonsri,24-Oct-08,Water temperature
901605,17,Kohsoom,26-Oct-08,Water temperature
902807,12,Chai,30-Oct-08,Water temperature
903943,12,Chai,30-Oct-08,Water temperature
905065,12,Chai,30-Oct-08,Water temperature
890209,13,Boonsri,1-Nov-08,Water temperature
891644,12.5,Boonsri,1-Nov-08,Water temperature
893040,13.5,Boonsri,1-Nov-08,Water temperature
910890,8,Kannika,7-Nov-08,Water temperature
911807,8,Kannika,7-Nov-08,Water temperature
912713,8,Kannika,7-Nov-08,Water temperature
913668,8.5,Sakda,7-Nov-08,Water temperature
914633,8.5,Sakda,7-Nov-08,Water temperature
915587,8.5,Sakda,7-Nov-08,Water temperature
902824,13,Chai,15-Nov-08,Water temperature
903960,13,Chai,15-Nov-08,Water temperature
905082,13,Chai,15-Nov-08,Water temperature
905982,10,Somchair,17-Nov-08,Water temperature
906573,10,Busarakhan,17-Nov-08,Water temperature
902879,10,Chai,21-Nov-08,Water temperature
904014,8,Chai,21-Nov-08,Water temperature
905137,10,Chai,21-Nov-08,Water temperature
901679,11.5,Kohsoom,27-Nov-08,Water temperature
890248,9.2,Boonsri,28-Nov-08,Water temperature
891683,9.2,Boonsri,28-Nov-08,Water temperature
893079,9.2,Boonsri,28-Nov-08,Water temperature
906037,8.5,Somchair,5-Dec-08,Water temperature
906628,8.5,Busarakhan,5-Dec-08,Water temperature
890322,8,Boonsri,12-Dec-08,Water temperature
891757,8,Boonsri,12-Dec-08,Water temperature
893153,8,Boonsri,12-Dec-08,Water temperature
902896,6,Chai,12-Dec-08,Water temperature
904031,5,Chai,12-Dec-08,Water temperature
905154,6,Chai,12-Dec-08,Water temperature
910945,7.5,Kannika,12-Dec-08,Water temperature
911862,7.5,Kannika,12-Dec-08,Water temperature
912768,7.5,Kannika,12-Dec-08,Water temperature
913723,7.5,Sakda,12-Dec-08,Water temperature
914688,7.5,Sakda,12-Dec-08,Water temperature
915642,7.5,Sakda,12-Dec-08,Water temperature
906084,7,Somchair,15-Dec-08,Water temperature
906678,7,Busarakhan,15-Dec-08,Water temperature
901753,7,Kohsoom,19-Dec-08,Water temperature
1020250,5,Kannika,9-Jan-09,Water temperature
1021345,5,Kannika,9-Jan-09,Water temperature
1022501,5,Kannika,9-Jan-09,Water temperature
1023658,5,Sakda,9-Jan-09,Water temperature
1024779,5,Sakda,9-Jan-09,Water temperature
1025900,5,Sakda,9-Jan-09,Water temperature
990642,6,Boonsri,11-Jan-09,Water temperature
992078,6,Boonsri,11-Jan-09,Water temperature
993449,6,Boonsri,11-Jan-09,Water temperature
1005482,6.5,Chai,11-Jan-09,Water temperature
1006870,6,Chai,11-Jan-09,Water temperature
1008232,5.5,Chai,11-Jan-09,Water temperature
1015218,3.5,Tansanee,12-Jan-09,Water temperature
1011162,6.5,Achara,15-Jan-09,Water temperature
1005536,5,Chai,18-Jan-09,Water temperature
1006924,4,Chai,18-Jan-09,Water temperature
1008286,5,Chai,18-Jan-09,Water temperature
1010780,5.1,Decha,21-Jan-09,Water temperature
1009255,6,Somchair,24-Jan-09,Water temperature
1010031,6,Busarakhan,24-Jan-09,Water temperature
990674,4,Boonsri,29-Jan-09,Water temperature
1004343,6,Kohsoom,29-Jan-09,Water temperature
1015240,4,Tansanee,7-Feb-09,Water temperature
1005553,6,Chai,8-Feb-09,Water temperature
1006941,5,Chai,8-Feb-09,Water temperature
1008303,6,Chai,8-Feb-09,Water temperature
1011209,5.5,Achara,13-Feb-09,Water temperature
1020304,6.5,Kannika,13-Feb-09,Water temperature
1021399,6.5,Kannika,13-Feb-09,Water temperature
1022555,6.5,Kannika,13-Feb-09,Water temperature
1023712,6.5,Sakda,13-Feb-09,Water temperature
1024833,6.5,Sakda,13-Feb-09,Water temperature
1025954,6.5,Sakda,13-Feb-09,Water temperature
